,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060011.1_165195_166581_neg,H5029_00755,QPN99880.1,,165195,166581,neg,,MATE family efflux transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997110.1
CDS_CP060011.1_166669_167824_neg,H5029_00760,QPN99881.1,,166669,167824,neg,,pyridoxal phosphate-dependent aminotransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000939852.1
CDS_CP060011.1_167851_169162_neg,H5029_00765,QPN99882.1,,167851,169162,neg,,DUF445 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997108.1
CDS_CP060011.1_169175_169739_neg,H5029_00770,QPN99883.1,,169175,169739,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997107.1
CDS_CP060011.1_169798_170338_neg,H5029_00775,QPN99884.1,,169798,170338,neg,,DUF924 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997106.1
CDS_CP060011.1_170506_172084_pos,H5029_00780,QPN99885.1,,170506,172084,pos,,glutamate--cysteine ligase,,6.3.2.2,,COORDINATES: similar to AA sequence:RefSeq:WP_004711431.1
CDS_CP060011.1_172098_172614_pos,H5029_00785,QPN99886.1,,172098,172614,pos,,disulfide bond formation protein B,,,,COORDINATES: similar to AA sequence:RefSeq:WP_009503949.1
CDS_CP060011.1_172779_176106_pos,H5029_00790,QPN99887.1,,172779,176106,pos,,type VI secretion system tip protein VgrG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122311.1
CDS_CP060011.1_176115_178140_pos,H5029_00795,QPN99888.1,,176115,178140,pos,,peptidoglycan DD-metalloendopeptidase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000036939.1
CDS_CP060011.1_178120_178852_pos,H5029_00800,QPN99889.1,,178120,178852,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001223885.1
CDS_CP060011.1_178884_180228_neg,H5029_00805,QPN99890.1,,178884,180228,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997097.1
CDS_CP060011.1_180440_181022_pos,H5029_00810,QPN99891.1,,180440,181022,pos,,esterase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019767366.1
CDS_CP060011.1_181036_182920_pos,H5029_00815,QPN99892.1,parE,181036,182920,pos,,DNA topoisomerase IV subunit B,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997095.1
CDS_CP060011.1_183378_184173_pos,H5029_00820,QPN99893.1,,183378,184173,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016142733.1
CDS_CP060011.1_184276_184780_neg,H5029_00825,QPN99894.1,,184276,184780,neg,,ureidoglycolate lyase,,4.3.2.3,,COORDINATES: similar to AA sequence:RefSeq:WP_009517946.1
CDS_CP060011.1_184776_185787_neg,H5029_00830,QPN99895.1,,184776,185787,neg,,allantoicase,,3.5.3.4,,COORDINATES: similar to AA sequence:RefSeq:YP_004997093.1
CDS_CP060011.1_185986_187144_pos,H5029_00835,QPN99896.1,hpxO,185986,187144,pos,,FAD-dependent urate hydroxylase HpxO,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997092.1
CDS_CP060011.1_187197_187923_neg,H5029_00840,QPN99897.1,,187197,187923,neg,,ion channel protein Tsx,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997091.1
CDS_CP060011.1_188045_189413_neg,H5029_00845,QPN99898.1,,188045,189413,neg,,purine permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997090.1
CDS_CP060011.1_189437_189761_neg,H5029_00850,QPN99899.1,uraH,189437,189761,neg,,hydroxyisourate hydrolase,,3.5.2.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004997089.1
CDS_CP060011.1_189757_190261_neg,H5029_00855,QPO01360.1,uraD,189757,190261,neg,,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,,4.1.1.97,,COORDINATES: similar to AA sequence:RefSeq:YP_004997088.1
CDS_CP060011.1_190360_191326_neg,H5029_00860,QPN99900.1,puuE,190360,191326,neg,,allantoinase PuuE,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004644124.1
CDS_CP060011.1_191578_191929_pos,H5029_00865,QPN99901.1,,191578,191929,pos,,HPF/RaiA family ribosome-associated protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016139845.1
CDS_CP060011.1_192087_192633_pos,H5029_00870,QPN99902.1,,192087,192633,pos,,ankyrin repeat domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997085.1
CDS_CP060011.1_192645_193413_pos,H5029_00875,QPN99903.1,,192645,193413,pos,,transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997084.1
CDS_CP060011.1_193441_195256_pos,H5029_00880,QPN99904.1,dsbD,193441,195256,pos,,protein-disulfide reductase DsbD,,1.8.1.8,,COORDINATES: similar to AA sequence:RefSeq:WP_016653450.1
CDS_CP060011.1_195247_196441_neg,H5029_00885,QPN99905.1,,195247,196441,neg,,diguanylate cyclase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000702289.1
CDS_CP060011.1_196616_197528_neg,H5029_00890,QPN99906.1,,196616,197528,neg,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997081.1
CDS_CP060011.1_197677_198115_pos,H5029_00895,QPN99907.1,,197677,198115,pos,,DUF2147 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997080.1
CDS_CP060011.1_198152_198503_neg,H5029_00900,QPN99908.1,,198152,198503,neg,,arsenate reductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458535.1
CDS_CP060011.1_198958_199783_neg,H5029_00905,QPN99909.1,xth,198958,199783,neg,,exodeoxyribonuclease III,,3.1.11.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997078.1
CDS_CP060011.1_199821_200472_pos,H5029_00910,QPN99910.1,pyrE,199821,200472,pos,,orotate phosphoribosyltransferase,,2.4.2.10,,COORDINATES: similar to AA sequence:RefSeq:YP_004997077.1
CDS_CP060011.1_200521_202681_neg,H5029_00915,QPO01361.1,,200521,202681,neg,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997074.1
CDS_CP060011.1_202940_203153_neg,H5029_00920,QPN99911.1,,202940,203153,neg,,DUF1737 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997073.1
CDS_CP060011.1_203313_204258_pos,H5029_00925,QPN99912.1,gshB,203313,204258,pos,,glutathione synthase,,6.3.2.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997072.1
CDS_CP060011.1_204495_205593_pos,H5029_00930,QPN99913.1,murG,204495,205593,pos,,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,,2.4.1.227,,COORDINATES: similar to AA sequence:RefSeq:YP_004997071.1
CDS_CP060011.1_205604_207053_pos,H5029_00935,QPN99914.1,murC,205604,207053,pos,,UDP-N-acetylmuramate--L-alanine ligase,,6.3.2.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004997070.1
CDS_CP060011.1_207090_208017_pos,H5029_00940,QPN99915.1,,207090,208017,pos,,D-alanine--D-alanine ligase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997069.1
CDS_CP060011.1_208019_208874_pos,H5029_00945,QPN99916.1,,208019,208874,pos,,FtsQ-type POTRA domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997068.1
CDS_CP060011.1_208934_210197_pos,H5029_00950,QPN99917.1,ftsA,208934,210197,pos,,cell division protein FtsA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002053865.1
CDS_CP060011.1_210361_211537_pos,H5029_00955,QPN99918.1,ftsZ,210361,211537,pos,,cell division protein FtsZ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997066.1
CDS_CP060011.1_211647_212550_pos,H5029_00960,QPN99919.1,,211647,212550,pos,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,,3.5.1.108,,COORDINATES: similar to AA sequence:RefSeq:YP_004997065.1
CDS_CP060011.1_212647_213088_neg,H5029_00965,QPN99920.1,,212647,213088,neg,,DUF721 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016653459.1
CDS_CP060011.1_213195_213888_pos,H5029_00970,QPN99921.1,,213195,213888,pos,,M23 family metallopeptidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997063.1
CDS_CP060011.1_214138_216856_pos,H5029_00975,QPN99922.1,aceE,214138,216856,pos,,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",,1.2.4.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004997062.1
CDS_CP060011.1_216858_218838_pos,H5029_00980,QPN99923.1,,216858,218838,pos,,2-oxo acid dehydrogenase subunit E2,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997061.1
CDS_CP060011.1_218986_219259_pos,H5029_00985,QPN99924.1,,218986,219259,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000900283.1
CDS_CP060011.1_219507_220083_pos,H5029_00990,QPN99925.1,,219507,220083,pos,,TMEM165/GDT1 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997059.1
CDS_CP060011.1_220142_222299_neg,H5029_00995,QPN99926.1,,220142,222299,neg,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997058.1
CDS_CP060011.1_222526_223324_pos,H5029_01000,QPN99927.1,,222526,223324,pos,,MBL fold metallo-hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997057.1
CDS_CP060011.1_223415_223781_pos,H5029_01005,QPN99928.1,,223415,223781,pos,,YkgJ family cysteine cluster protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458524.1
CDS_CP060011.1_223916_225383_pos,H5029_01010,QPN99929.1,guaB,223916,225383,pos,,IMP dehydrogenase,,1.1.1.205,,COORDINATES: similar to AA sequence:RefSeq:YP_004997056.1
CDS_CP060011.1_225532_226870_pos,H5029_01015,QPN99930.1,glmM,225532,226870,pos,,phosphoglucosamine mutase,,5.4.2.10,,COORDINATES: similar to AA sequence:RefSeq:YP_004997055.1
CDS_CP060011.1_226871_227537_pos,H5029_01020,QPO01362.1,pdxH,226871,227537,pos,,pyridoxamine 5'-phosphate oxidase,,1.4.3.5,,COORDINATES: similar to AA sequence:RefSeq:YP_004997054.1
CDS_CP060011.1_227537_229238_pos,H5029_01025,QPN99931.1,recJ,227537,229238,pos,,single-stranded-DNA-specific exonuclease RecJ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997053.1
CDS_CP060011.1_229282_230050_neg,H5029_01030,QPN99932.1,,229282,230050,neg,,putative porin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997052.1
CDS_CP060011.1_230442_231538_pos,H5029_01035,QPN99933.1,prfB,230442,231538,pos,,peptide chain release factor 2,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013660178.1
CDS_CP060011.1_231737_232040_pos,H5029_01040,QPN99934.1,,231737,232040,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997050.1
CDS_CP060011.1_232068_233127_pos,H5029_01045,QPN99935.1,,232068,233127,pos,,alkene reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997049.1
CDS_CP060011.1_233295_234588_pos,H5029_01050,QPN99936.1,,233295,234588,pos,,3-deoxy-D-manno-octulosonic acid transferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000224842.1
CDS_CP060011.1_234584_235292_pos,H5029_01055,QPN99937.1,,234584,235292,pos,,16S rRNA (uracil(1498)-N(3))-methyltransferase,,2.1.1.193,,COORDINATES: similar to AA sequence:RefSeq:YP_004997047.1
CDS_CP060011.1_235271_236252_neg,H5029_01060,QPN99938.1,,235271,236252,neg,,mechanosensitive ion channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997046.1
CDS_CP060011.1_236364_236940_neg,H5029_01065,QPN99939.1,,236364,236940,neg,,DUF805 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997045.1
CDS_CP060011.1_237234_239184_pos,H5029_01070,QPN99940.1,acs,237234,239184,pos,,acetate--CoA ligase,,6.2.1.1,,COORDINATES: similar to AA sequence:RefSeq:WP_016142778.1
CDS_CP060011.1_239230_239773_neg,H5029_01075,QPN99941.1,,239230,239773,neg,,cysteine hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000806372.1
CDS_CP060011.1_239878_240292_pos,H5029_01080,QPN99942.1,,239878,240292,pos,,winged helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997041.1
CDS_CP060011.1_240393_241603_pos,H5029_01085,,,240393,241603,pos,True,IS256-like element ISAba26 family transposase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000343018.1
CDS_CP060011.1_241710_242823_neg,H5029_01090,QPN99943.1,sfnG,241710,242823,neg,,dimethyl sulfone monooxygenase SfnG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997040.1
CDS_CP060011.1_242867_243605_neg,H5029_01095,QPN99944.1,msuE,242867,243605,neg,,FMN reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997039.1
CDS_CP060011.1_243981_244632_pos,H5029_01100,QPN99945.1,,243981,244632,pos,,response regulator transcription factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997038.1
CDS_CP060011.1_244674_245442_neg,H5029_01105,QPN99946.1,,244674,245442,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001026732.1
CDS_CP060011.1_245835_249333_neg,H5029_01110,QPN99947.1,,245835,249333,neg,,PAS-domain containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997036.1
CDS_CP060011.1_249516_249849_pos,H5029_01115,QPN99948.1,,249516,249849,pos,,DUF485 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000372817.1
CDS_CP060011.1_249850_251566_pos,H5029_01120,QPN99949.1,,249850,251566,pos,,cation acetate symporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997034.1
CDS_CP060011.1_251747_252428_pos,H5029_01125,QPO01363.1,,251747,252428,pos,,two pore domain potassium channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997033.1
CDS_CP060011.1_252593_254561_pos,H5029_01130,QPN99950.1,betT,252593,254561,pos,,choline BCCT transporter BetT,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997032.1
CDS_CP060011.1_254619_255519_neg,H5029_01135,QPN99951.1,omp33-36,254619,255519,neg,,porin Omp33-36,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005078620.1
CDS_CP060011.1_256511_258218_pos,H5029_01140,QPN99952.1,,256511,258218,pos,,GGDEF domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997030.1
CDS_CP060011.1_258300_259956_pos,H5029_01145,QPN99953.1,,258300,259956,pos,,AAA family ATPase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000865808.1
CDS_CP060011.1_259970_262802_neg,H5029_01150,QPN99954.1,uvrA,259970,262802,neg,,excinuclease ABC subunit UvrA,,3.1.25.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997029.1
CDS_CP060011.1_263098_263701_pos,H5029_01155,QPN99955.1,,263098,263701,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997028.1
CDS_CP060011.1_263704_264682_pos,H5029_01160,QPN99956.1,,263704,264682,pos,,zinc-binding dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997027.1
CDS_CP060011.1_264746_265100_pos,H5029_01165,QPN99957.1,,264746,265100,pos,,DUF1304 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997026.1
CDS_CP060011.1_265152_265494_pos,H5029_01170,QPN99958.1,,265152,265494,pos,,GlpM family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000263333.1
CDS_CP060011.1_265543_266218_neg,H5029_01175,QPN99959.1,tenA,265543,266218,neg,,thiaminase II,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997022.1
CDS_CP060011.1_266480_267563_pos,H5029_01180,QPN99960.1,,266480,267563,pos,,DUF475 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004716166.1
CDS_CP060011.1_267709_269074_pos,H5029_01185,QPN99961.1,,267709,269074,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997020.1
CDS_CP060011.1_269125_269707_pos,H5029_01190,QPN99962.1,ssb,269125,269707,pos,,single-stranded DNA-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997019.1
CDS_CP060011.1_269747_270071_neg,H5029_01195,QPN99963.1,,269747,270071,neg,,AzlD domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997018.1
CDS_CP060011.1_270067_270763_neg,H5029_01200,QPN99964.1,,270067,270763,neg,,AzlC family ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016139906.1
CDS_CP060011.1_270831_271380_pos,H5029_01205,QPN99965.1,,270831,271380,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997016.1
CDS_CP060011.1_271685_273128_pos,H5029_01210,QPN99966.1,,271685,273128,pos,,amino acid permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005044197.1
CDS_CP060011.1_273192_274692_neg,H5029_01215,QPO01364.1,,273192,274692,neg,,PLP-dependent aminotransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019385580.1
CDS_CP060011.1_274848_276141_pos,H5029_01220,QPN99967.1,gabT,274848,276141,pos,,4-aminobutyrate--2-oxoglutarate transaminase,,2.6.1.19,,COORDINATES: similar to AA sequence:RefSeq:YP_004997012.1
CDS_CP060011.1_276137_277586_pos,H5029_01225,QPN99968.1,,276137,277586,pos,,NAD-dependent succinate-semialdehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997011.1
CDS_CP060011.1_277691_278666_neg,H5029_01230,QPN99969.1,,277691,278666,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997010.1
CDS_CP060011.1_278686_279313_neg,H5029_01235,QPN99970.1,,278686,279313,neg,,hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997009.1
CDS_CP060011.1_279590_280463_pos,H5029_01240,QPN99971.1,,279590,280463,pos,,pirin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017815901.1
CDS_CP060011.1_280902_282201_pos,H5029_01245,QPN99972.1,,280902,282201,pos,,FAD-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017395061.1
CDS_CP060011.1_282205_283033_pos,H5029_01250,QPN99973.1,,282205,283033,pos,,class I SAM-dependent methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997006.1
CDS_CP060011.1_283041_283464_pos,H5029_01255,QPN99974.1,,283041,283464,pos,,GFA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000114350.1
CDS_CP060011.1_284305_285550_neg,H5029_01265,QPN99975.1,,284305,285550,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997002.1
CDS_CP060011.1_285688_286609_pos,H5029_01270,QPN99976.1,,285688,286609,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458478.1
CDS_CP060011.1_286605_287493_neg,H5029_01275,QPN99977.1,,286605,287493,neg,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997000.1
CDS_CP060011.1_287721_288465_pos,H5029_01280,QPN99978.1,,287721,288465,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996999.1
CDS_CP060011.1_288489_288882_pos,H5029_01285,QPN99979.1,,288489,288882,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996998.1
CDS_CP060011.1_288928_289930_neg,H5029_01290,QPN99980.1,,288928,289930,neg,,aldo/keto reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996997.1
CDS_CP060011.1_290041_290944_neg,H5029_01295,QPN99981.1,,290041,290944,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996996.1
CDS_CP060011.1_292072_292624_pos,H5029_01300,QPN99982.1,,292072,292624,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000792709.1
CDS_CP060011.1_292813_293377_pos,H5029_01305,QPN99983.1,,292813,293377,pos,,sel1 repeat family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017815890.1
CDS_CP060011.1_293519_293825_pos,H5029_01310,QPN99984.1,,293519,293825,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001987944.1
CDS_CP060011.1_293869_294751_pos,H5029_01315,QPN99985.1,,293869,294751,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017481772.1
CDS_CP060011.1_294890_295034_neg,H5029_01320,QPN99986.1,,294890,295034,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001215525.1
CDS_CP060011.1_295061_295397_neg,H5029_01325,QPN99987.1,,295061,295397,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996991.1
CDS_CP060011.1_295513_296071_pos,H5029_01330,QPN99988.1,,295513,296071,pos,,NAD(P)H-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996990.1
CDS_CP060011.1_296245_296677_pos,H5029_01335,,,296245,296677,pos,True,restriction endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996989.1
CDS_CP060011.1_296745_297836_pos,H5029_01340,QPN99989.1,,296745,297836,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_297854_298391_pos,H5029_01345,,,297854,298391,pos,True,restriction endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996989.1
CDS_CP060011.1_298384_298843_pos,H5029_01350,QPN99990.1,,298384,298843,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996988.1
CDS_CP060011.1_299119_300997_pos,H5029_01360,QPN99991.1,,299119,300997,pos,,potassium transporter Kup,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996987.1
CDS_CP060011.1_301052_301496_neg,H5029_01365,QPN99992.1,,301052,301496,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996986.1
