,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060013.1_165193_166579_neg,H5028_00755,QPO03387.1,,165193,166579,neg,,MATE family efflux transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997110.1
CDS_CP060013.1_166667_167822_neg,H5028_00760,QPO03388.1,,166667,167822,neg,,pyridoxal phosphate-dependent aminotransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000939852.1
CDS_CP060013.1_167849_169160_neg,H5028_00765,QPO03389.1,,167849,169160,neg,,DUF445 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997108.1
CDS_CP060013.1_169173_169737_neg,H5028_00770,QPO03390.1,,169173,169737,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997107.1
CDS_CP060013.1_169796_170336_neg,H5028_00775,QPO03391.1,,169796,170336,neg,,DUF924 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997106.1
CDS_CP060013.1_170504_172082_pos,H5028_00780,QPO03392.1,,170504,172082,pos,,glutamate--cysteine ligase,,6.3.2.2,,COORDINATES: similar to AA sequence:RefSeq:WP_004711431.1
CDS_CP060013.1_172096_172612_pos,H5028_00785,QPO03393.1,,172096,172612,pos,,disulfide bond formation protein B,,,,COORDINATES: similar to AA sequence:RefSeq:WP_009503949.1
CDS_CP060013.1_172777_176104_pos,H5028_00790,QPO03394.1,,172777,176104,pos,,type VI secretion system tip protein VgrG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122311.1
CDS_CP060013.1_176113_178138_pos,H5028_00795,QPO03395.1,,176113,178138,pos,,peptidoglycan DD-metalloendopeptidase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000036939.1
CDS_CP060013.1_178118_178850_pos,H5028_00800,QPO03396.1,,178118,178850,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001223885.1
CDS_CP060013.1_178882_180226_neg,H5028_00805,QPO03397.1,,178882,180226,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997097.1
CDS_CP060013.1_180438_181020_pos,H5028_00810,QPO03398.1,,180438,181020,pos,,esterase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019767366.1
CDS_CP060013.1_181034_182918_pos,H5028_00815,QPO03399.1,parE,181034,182918,pos,,DNA topoisomerase IV subunit B,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997095.1
CDS_CP060013.1_183376_184171_pos,H5028_00820,QPO03400.1,,183376,184171,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016142733.1
CDS_CP060013.1_184274_184778_neg,H5028_00825,QPO03401.1,,184274,184778,neg,,ureidoglycolate lyase,,4.3.2.3,,COORDINATES: similar to AA sequence:RefSeq:WP_009517946.1
CDS_CP060013.1_184774_185785_neg,H5028_00830,QPO03402.1,,184774,185785,neg,,allantoicase,,3.5.3.4,,COORDINATES: similar to AA sequence:RefSeq:YP_004997093.1
CDS_CP060013.1_185984_187142_pos,H5028_00835,QPO03403.1,hpxO,185984,187142,pos,,FAD-dependent urate hydroxylase HpxO,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997092.1
CDS_CP060013.1_187195_187921_neg,H5028_00840,QPO03404.1,,187195,187921,neg,,ion channel protein Tsx,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997091.1
CDS_CP060013.1_188043_189411_neg,H5028_00845,QPO03405.1,,188043,189411,neg,,purine permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997090.1
CDS_CP060013.1_189435_189759_neg,H5028_00850,QPO03406.1,uraH,189435,189759,neg,,hydroxyisourate hydrolase,,3.5.2.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004997089.1
CDS_CP060013.1_189755_190259_neg,H5028_00855,QPO04871.1,uraD,189755,190259,neg,,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,,4.1.1.97,,COORDINATES: similar to AA sequence:RefSeq:YP_004997088.1
CDS_CP060013.1_190358_191324_neg,H5028_00860,QPO03407.1,puuE,190358,191324,neg,,allantoinase PuuE,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004644124.1
CDS_CP060013.1_191576_191927_pos,H5028_00865,QPO03408.1,,191576,191927,pos,,HPF/RaiA family ribosome-associated protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016139845.1
CDS_CP060013.1_192085_192631_pos,H5028_00870,QPO03409.1,,192085,192631,pos,,ankyrin repeat domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997085.1
CDS_CP060013.1_192643_193411_pos,H5028_00875,QPO03410.1,,192643,193411,pos,,transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997084.1
CDS_CP060013.1_193439_195254_pos,H5028_00880,QPO04872.1,dsbD,193439,195254,pos,,protein-disulfide reductase DsbD,,1.8.1.8,,COORDINATES: similar to AA sequence:RefSeq:WP_016653450.1
CDS_CP060013.1_195245_196439_neg,H5028_00885,QPO03411.1,,195245,196439,neg,,diguanylate cyclase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000702289.1
CDS_CP060013.1_196614_197526_neg,H5028_00890,QPO03412.1,,196614,197526,neg,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997081.1
CDS_CP060013.1_197675_198113_pos,H5028_00895,QPO03413.1,,197675,198113,pos,,DUF2147 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997080.1
CDS_CP060013.1_198150_198501_neg,H5028_00900,QPO03414.1,,198150,198501,neg,,arsenate reductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458535.1
CDS_CP060013.1_198956_199781_neg,H5028_00905,QPO03415.1,xth,198956,199781,neg,,exodeoxyribonuclease III,,3.1.11.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004997078.1
CDS_CP060013.1_199819_200470_pos,H5028_00910,QPO03416.1,pyrE,199819,200470,pos,,orotate phosphoribosyltransferase,,2.4.2.10,,COORDINATES: similar to AA sequence:RefSeq:YP_004997077.1
CDS_CP060013.1_200519_202679_neg,H5028_00915,QPO04873.1,,200519,202679,neg,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997074.1
CDS_CP060013.1_202938_203151_neg,H5028_00920,QPO03417.1,,202938,203151,neg,,DUF1737 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997073.1
CDS_CP060013.1_203311_204256_pos,H5028_00925,QPO03418.1,gshB,203311,204256,pos,,glutathione synthase,,6.3.2.3,,COORDINATES: similar to AA sequence:RefSeq:YP_004997072.1
CDS_CP060013.1_204493_205591_pos,H5028_00930,QPO03419.1,murG,204493,205591,pos,,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,,2.4.1.227,,COORDINATES: similar to AA sequence:RefSeq:YP_004997071.1
CDS_CP060013.1_205602_207051_pos,H5028_00935,QPO03420.1,murC,205602,207051,pos,,UDP-N-acetylmuramate--L-alanine ligase,,6.3.2.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004997070.1
CDS_CP060013.1_207088_208015_pos,H5028_00940,QPO03421.1,,207088,208015,pos,,D-alanine--D-alanine ligase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997069.1
CDS_CP060013.1_208017_208872_pos,H5028_00945,QPO03422.1,,208017,208872,pos,,FtsQ-type POTRA domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997068.1
CDS_CP060013.1_208932_210195_pos,H5028_00950,QPO03423.1,ftsA,208932,210195,pos,,cell division protein FtsA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002053865.1
CDS_CP060013.1_210359_211535_pos,H5028_00955,QPO03424.1,ftsZ,210359,211535,pos,,cell division protein FtsZ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997066.1
CDS_CP060013.1_211645_212548_pos,H5028_00960,QPO03425.1,,211645,212548,pos,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,,3.5.1.108,,COORDINATES: similar to AA sequence:RefSeq:YP_004997065.1
CDS_CP060013.1_212645_213086_neg,H5028_00965,QPO03426.1,,212645,213086,neg,,DUF721 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016653459.1
CDS_CP060013.1_213193_213886_pos,H5028_00970,QPO03427.1,,213193,213886,pos,,M23 family metallopeptidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997063.1
CDS_CP060013.1_214136_216854_pos,H5028_00975,QPO03428.1,aceE,214136,216854,pos,,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",,1.2.4.1,,COORDINATES: similar to AA sequence:RefSeq:YP_004997062.1
CDS_CP060013.1_216856_218836_pos,H5028_00980,QPO03429.1,,216856,218836,pos,,2-oxo acid dehydrogenase subunit E2,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997061.1
CDS_CP060013.1_218984_219257_pos,H5028_00985,QPO03430.1,,218984,219257,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000900283.1
CDS_CP060013.1_219505_220081_pos,H5028_00990,QPO03431.1,,219505,220081,pos,,TMEM165/GDT1 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997059.1
CDS_CP060013.1_220140_222297_neg,H5028_00995,QPO03432.1,,220140,222297,neg,,TonB-dependent siderophore receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997058.1
CDS_CP060013.1_222524_223322_pos,H5028_01000,QPO03433.1,,222524,223322,pos,,MBL fold metallo-hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997057.1
CDS_CP060013.1_223413_223779_pos,H5028_01005,QPO03434.1,,223413,223779,pos,,YkgJ family cysteine cluster protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458524.1
CDS_CP060013.1_223914_225381_pos,H5028_01010,QPO03435.1,guaB,223914,225381,pos,,IMP dehydrogenase,,1.1.1.205,,COORDINATES: similar to AA sequence:RefSeq:YP_004997056.1
CDS_CP060013.1_225530_226868_pos,H5028_01015,QPO03436.1,glmM,225530,226868,pos,,phosphoglucosamine mutase,,5.4.2.10,,COORDINATES: similar to AA sequence:RefSeq:YP_004997055.1
CDS_CP060013.1_226869_227535_pos,H5028_01020,QPO03437.1,pdxH,226869,227535,pos,,pyridoxamine 5'-phosphate oxidase,,1.4.3.5,,COORDINATES: similar to AA sequence:RefSeq:YP_004997054.1
CDS_CP060013.1_227535_229236_pos,H5028_01025,QPO03438.1,recJ,227535,229236,pos,,single-stranded-DNA-specific exonuclease RecJ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997053.1
CDS_CP060013.1_229280_230048_neg,H5028_01030,QPO03439.1,,229280,230048,neg,,putative porin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997052.1
CDS_CP060013.1_230440_231536_pos,H5028_01035,QPO03440.1,prfB,230440,231536,pos,,peptide chain release factor 2,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013660178.1
CDS_CP060013.1_231735_232038_pos,H5028_01040,QPO03441.1,,231735,232038,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997050.1
CDS_CP060013.1_232066_233125_pos,H5028_01045,QPO03442.1,,232066,233125,pos,,alkene reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997049.1
CDS_CP060013.1_233293_234586_pos,H5028_01050,QPO03443.1,,233293,234586,pos,,3-deoxy-D-manno-octulosonic acid transferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000224842.1
CDS_CP060013.1_234582_235290_pos,H5028_01055,QPO03444.1,,234582,235290,pos,,16S rRNA (uracil(1498)-N(3))-methyltransferase,,2.1.1.193,,COORDINATES: similar to AA sequence:RefSeq:YP_004997047.1
CDS_CP060013.1_235269_236250_neg,H5028_01060,QPO03445.1,,235269,236250,neg,,mechanosensitive ion channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997046.1
CDS_CP060013.1_236362_236938_neg,H5028_01065,QPO03446.1,,236362,236938,neg,,DUF805 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997045.1
CDS_CP060013.1_237232_239182_pos,H5028_01070,QPO03447.1,acs,237232,239182,pos,,acetate--CoA ligase,,6.2.1.1,,COORDINATES: similar to AA sequence:RefSeq:WP_016142778.1
CDS_CP060013.1_239228_239771_neg,H5028_01075,QPO03448.1,,239228,239771,neg,,cysteine hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000806372.1
CDS_CP060013.1_239876_240290_pos,H5028_01080,QPO03449.1,,239876,240290,pos,,winged helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997041.1
CDS_CP060013.1_240391_241600_pos,H5028_01085,QPO03450.1,,240391,241600,pos,,IS256-like element ISAba26 family transposase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000343018.1
CDS_CP060013.1_241707_242820_neg,H5028_01090,QPO03451.1,sfnG,241707,242820,neg,,dimethyl sulfone monooxygenase SfnG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997040.1
CDS_CP060013.1_242864_243602_neg,H5028_01095,QPO03452.1,msuE,242864,243602,neg,,FMN reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997039.1
CDS_CP060013.1_243978_244629_pos,H5028_01100,QPO03453.1,,243978,244629,pos,,response regulator transcription factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997038.1
CDS_CP060013.1_244671_245439_neg,H5028_01105,QPO03454.1,,244671,245439,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001026732.1
CDS_CP060013.1_245832_249330_neg,H5028_01110,QPO03455.1,,245832,249330,neg,,PAS-domain containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997036.1
CDS_CP060013.1_249513_249846_pos,H5028_01115,QPO03456.1,,249513,249846,pos,,DUF485 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000372817.1
CDS_CP060013.1_249847_251563_pos,H5028_01120,QPO03457.1,,249847,251563,pos,,cation acetate symporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997034.1
CDS_CP060013.1_251744_252425_pos,H5028_01125,QPO04874.1,,251744,252425,pos,,two pore domain potassium channel family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997033.1
CDS_CP060013.1_252590_254558_pos,H5028_01130,QPO03458.1,betT,252590,254558,pos,,choline BCCT transporter BetT,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997032.1
CDS_CP060013.1_254616_255516_neg,H5028_01135,QPO03459.1,omp33-36,254616,255516,neg,,porin Omp33-36,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005078620.1
CDS_CP060013.1_256508_258215_pos,H5028_01140,QPO03460.1,,256508,258215,pos,,GGDEF domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997030.1
CDS_CP060013.1_258297_259953_pos,H5028_01145,QPO03461.1,,258297,259953,pos,,AAA family ATPase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000865808.1
CDS_CP060013.1_259967_262799_neg,H5028_01150,QPO03462.1,uvrA,259967,262799,neg,,excinuclease ABC subunit UvrA,,3.1.25.-,,COORDINATES: similar to AA sequence:RefSeq:YP_004997029.1
CDS_CP060013.1_263095_263698_pos,H5028_01155,QPO03463.1,,263095,263698,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997028.1
CDS_CP060013.1_263701_264679_pos,H5028_01160,QPO03464.1,,263701,264679,pos,,zinc-binding dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997027.1
CDS_CP060013.1_264743_265097_pos,H5028_01165,QPO03465.1,,264743,265097,pos,,DUF1304 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997026.1
CDS_CP060013.1_265149_265491_pos,H5028_01170,QPO03466.1,,265149,265491,pos,,GlpM family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000263333.1
CDS_CP060013.1_265540_266215_neg,H5028_01175,QPO03467.1,tenA,265540,266215,neg,,thiaminase II,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997022.1
CDS_CP060013.1_266477_267560_pos,H5028_01180,QPO03468.1,,266477,267560,pos,,DUF475 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004716166.1
CDS_CP060013.1_267706_269071_pos,H5028_01185,QPO03469.1,,267706,269071,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997020.1
CDS_CP060013.1_269122_269704_pos,H5028_01190,QPO03470.1,ssb,269122,269704,pos,,single-stranded DNA-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997019.1
CDS_CP060013.1_269744_270068_neg,H5028_01195,QPO03471.1,,269744,270068,neg,,AzlD domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997018.1
CDS_CP060013.1_270064_270760_neg,H5028_01200,QPO03472.1,,270064,270760,neg,,AzlC family ABC transporter permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016139906.1
CDS_CP060013.1_270828_271377_pos,H5028_01205,QPO03473.1,,270828,271377,pos,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997016.1
CDS_CP060013.1_271682_273125_pos,H5028_01210,QPO03474.1,,271682,273125,pos,,amino acid permease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005044197.1
CDS_CP060013.1_273189_274689_neg,H5028_01215,QPO03475.1,,273189,274689,neg,,PLP-dependent aminotransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019385580.1
CDS_CP060013.1_274845_276138_pos,H5028_01220,QPO03476.1,gabT,274845,276138,pos,,4-aminobutyrate--2-oxoglutarate transaminase,,2.6.1.19,,COORDINATES: similar to AA sequence:RefSeq:YP_004997012.1
CDS_CP060013.1_276134_277583_pos,H5028_01225,QPO03477.1,,276134,277583,pos,,NAD-dependent succinate-semialdehyde dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997011.1
CDS_CP060013.1_277688_278663_neg,H5028_01230,QPO03478.1,,277688,278663,neg,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997010.1
CDS_CP060013.1_278683_279310_neg,H5028_01235,QPO03479.1,,278683,279310,neg,,hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997009.1
CDS_CP060013.1_279587_280460_pos,H5028_01240,QPO03480.1,,279587,280460,pos,,pirin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017815901.1
CDS_CP060013.1_280899_282198_pos,H5028_01245,QPO03481.1,,280899,282198,pos,,FAD-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017395061.1
CDS_CP060013.1_282202_283030_pos,H5028_01250,QPO03482.1,,282202,283030,pos,,class I SAM-dependent methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997006.1
CDS_CP060013.1_283038_283461_pos,H5028_01255,QPO03483.1,,283038,283461,pos,,GFA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000114350.1
CDS_CP060013.1_284302_285547_neg,H5028_01265,QPO03484.1,,284302,285547,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997002.1
CDS_CP060013.1_285685_286606_pos,H5028_01270,QPO03485.1,,285685,286606,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019458478.1
CDS_CP060013.1_286602_287490_neg,H5028_01275,QPO03486.1,,286602,287490,neg,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004997000.1
CDS_CP060013.1_287718_288462_pos,H5028_01280,QPO03487.1,,287718,288462,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996999.1
CDS_CP060013.1_288486_288879_pos,H5028_01285,QPO03488.1,,288486,288879,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996998.1
CDS_CP060013.1_288925_289927_neg,H5028_01290,QPO03489.1,,288925,289927,neg,,aldo/keto reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996997.1
CDS_CP060013.1_290038_290941_neg,H5028_01295,QPO03490.1,,290038,290941,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996996.1
CDS_CP060013.1_292069_292621_pos,H5028_01300,QPO03491.1,,292069,292621,pos,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000792709.1
CDS_CP060013.1_292810_293374_pos,H5028_01305,QPO03492.1,,292810,293374,pos,,sel1 repeat family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017815890.1
CDS_CP060013.1_293516_293822_pos,H5028_01310,QPO03493.1,,293516,293822,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001987944.1
CDS_CP060013.1_293866_294748_pos,H5028_01315,QPO03494.1,,293866,294748,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017481772.1
CDS_CP060013.1_295058_295394_neg,H5028_01320,QPO03495.1,,295058,295394,neg,,helix-turn-helix transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996991.1
CDS_CP060013.1_295510_296068_pos,H5028_01325,QPO03496.1,,295510,296068,pos,,NAD(P)H-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996990.1
CDS_CP060013.1_296242_296674_pos,H5028_01330,,,296242,296674,pos,True,restriction endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996989.1
CDS_CP060013.1_296742_297831_pos,H5028_01335,QPO03497.1,,296742,297831,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060013.1_297849_298386_pos,H5028_01340,,,297849,298386,pos,True,restriction endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996989.1
CDS_CP060013.1_298379_298838_pos,H5028_01345,QPO03498.1,,298379,298838,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996988.1
CDS_CP060013.1_299114_300992_pos,H5028_01355,QPO03499.1,,299114,300992,pos,,potassium transporter Kup,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996987.1
CDS_CP060013.1_301047_301491_neg,H5028_01360,QPO03500.1,,301047,301491,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996986.1
CDS_CP060013.1_301746_302826_pos,H5028_01365,QPO03501.1,,301746,302826,pos,,DNA/RNA non-specific endonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_009391957.1
