,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_NZ_CP065432.1_143502_144270_pos,I5593_RS00660,WP_001258752.1,,143502,144270,pos,,transporter,,,I5593_00660,COORDINATES: similar to AA sequence:RefSeq:YP_004997084.1
CDS_NZ_CP065432.1_144298_146113_pos,I5593_RS00665,WP_000733818.1,dsbD,144298,146113,pos,,protein-disulfide reductase DsbD,,1.8.1.8,I5593_00665,COORDINATES: similar to AA sequence:RefSeq:WP_016653450.1
CDS_NZ_CP065432.1_146104_147298_neg,I5593_RS00670,WP_000702289.1,,146104,147298,neg,,GGDEF domain-containing protein,,,I5593_00670,COORDINATES: similar to AA sequence:RefSeq:WP_000702289.1
CDS_NZ_CP065432.1_147470_148382_neg,I5593_RS00675,WP_001025109.1,,147470,148382,neg,,alpha/beta hydrolase,,,I5593_00675,COORDINATES: similar to AA sequence:RefSeq:YP_004997081.1
CDS_NZ_CP065432.1_148531_148969_pos,I5593_RS00680,WP_000717015.1,,148531,148969,pos,,DUF2147 domain-containing protein,,,I5593_00680,COORDINATES: similar to AA sequence:RefSeq:YP_004997080.1
CDS_NZ_CP065432.1_149006_149357_neg,I5593_RS00685,WP_000913165.1,,149006,149357,neg,,arsenate reductase,,,I5593_00685,COORDINATES: similar to AA sequence:RefSeq:WP_019458535.1
CDS_NZ_CP065432.1_149812_150637_neg,I5593_RS00690,WP_000612365.1,xth,149812,150637,neg,,exodeoxyribonuclease III,,3.1.11.2,I5593_00690,COORDINATES: similar to AA sequence:RefSeq:YP_004997078.1
CDS_NZ_CP065432.1_150675_151326_pos,I5593_RS00695,WP_000211304.1,pyrE,150675,151326,pos,,orotate phosphoribosyltransferase,,2.4.2.10,I5593_00695,COORDINATES: similar to AA sequence:RefSeq:YP_004997077.1
CDS_NZ_CP065432.1_151373_153533_neg,I5593_RS00700,WP_168083545.1,,151373,153533,neg,,TonB-dependent siderophore receptor,,,I5593_00700,COORDINATES: similar to AA sequence:RefSeq:YP_004997074.1
CDS_NZ_CP065432.1_153792_154005_neg,I5593_RS00705,WP_000781168.1,,153792,154005,neg,,DUF1737 domain-containing protein,,,I5593_00705,COORDINATES: similar to AA sequence:RefSeq:YP_004997073.1
CDS_NZ_CP065432.1_154165_155110_pos,I5593_RS00710,WP_001265491.1,gshB,154165,155110,pos,,glutathione synthase,,6.3.2.3,I5593_00710,COORDINATES: similar to AA sequence:RefSeq:YP_004997072.1
CDS_NZ_CP065432.1_155347_156445_pos,I5593_RS00715,WP_000132437.1,murG,155347,156445,pos,,undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase,,2.4.1.227,I5593_00715,COORDINATES: similar to AA sequence:RefSeq:YP_004997071.1
CDS_NZ_CP065432.1_156456_157905_pos,I5593_RS00720,WP_000075472.1,murC,156456,157905,pos,,UDP-N-acetylmuramate--L-alanine ligase,,6.3.2.8,I5593_00720,COORDINATES: similar to AA sequence:RefSeq:YP_004997070.1
CDS_NZ_CP065432.1_157942_158869_pos,I5593_RS00725,WP_000063661.1,,157942,158869,pos,,D-alanine--D-alanine ligase,,,I5593_00725,COORDINATES: similar to AA sequence:RefSeq:YP_004997069.1
CDS_NZ_CP065432.1_158871_159726_pos,I5593_RS00730,WP_000057904.1,,158871,159726,pos,,cell division protein FtsQ/DivIB,,,I5593_00730,COORDINATES: similar to AA sequence:RefSeq:YP_004997068.1
CDS_NZ_CP065432.1_159786_161049_pos,I5593_RS00735,WP_001287630.1,ftsA,159786,161049,pos,,cell division protein FtsA,,,I5593_00735,COORDINATES: similar to AA sequence:RefSeq:WP_002053865.1
CDS_NZ_CP065432.1_161213_162389_pos,I5593_RS00740,WP_000135734.1,ftsZ,161213,162389,pos,,cell division protein FtsZ,,,I5593_00740,COORDINATES: similar to AA sequence:RefSeq:YP_004997066.1
CDS_NZ_CP065432.1_162499_163402_pos,I5593_RS00745,WP_000240700.1,,162499,163402,pos,,UDP-3-O-acyl-N-acetylglucosamine deacetylase,,3.5.1.108,I5593_00745,COORDINATES: similar to AA sequence:RefSeq:YP_004997065.1
CDS_NZ_CP065432.1_163499_163940_neg,I5593_RS00750,WP_000042455.1,,163499,163940,neg,,DUF721 domain-containing protein,,,I5593_00750,COORDINATES: similar to AA sequence:RefSeq:WP_016653459.1
CDS_NZ_CP065432.1_164047_164740_pos,I5593_RS00755,WP_000557460.1,,164047,164740,pos,,M23 family metallopeptidase,,,I5593_00755,COORDINATES: similar to AA sequence:RefSeq:YP_004997063.1
CDS_NZ_CP065432.1_164990_167708_pos,I5593_RS00760,WP_000896433.1,aceE,164990,167708,pos,,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",,1.2.4.1,I5593_00760,COORDINATES: similar to AA sequence:RefSeq:YP_004997062.1
CDS_NZ_CP065432.1_167710_169690_pos,I5593_RS00765,WP_001166122.1,,167710,169690,pos,,2-oxo acid dehydrogenase subunit E2,,,I5593_00765,COORDINATES: similar to AA sequence:RefSeq:YP_004997061.1
CDS_NZ_CP065432.1_169838_170111_pos,I5593_RS00770,WP_000900286.1,,169838,170111,pos,,hypothetical protein,,,I5593_00770,COORDINATES: similar to AA sequence:RefSeq:WP_000900283.1
CDS_NZ_CP065432.1_170359_170935_pos,I5593_RS00775,WP_001154981.1,,170359,170935,pos,,TMEM165/GDT1 family protein,,,I5593_00775,COORDINATES: similar to AA sequence:RefSeq:YP_004997059.1
CDS_NZ_CP065432.1_170994_173151_neg,I5593_RS00780,WP_000194062.1,,170994,173151,neg,,TonB-dependent siderophore receptor,,,I5593_00780,COORDINATES: similar to AA sequence:RefSeq:YP_004997058.1
CDS_NZ_CP065432.1_173379_174177_pos,I5593_RS00785,WP_000505318.1,,173379,174177,pos,,MBL fold metallo-hydrolase,,,I5593_00785,COORDINATES: similar to AA sequence:RefSeq:YP_004997057.1
CDS_NZ_CP065432.1_174268_174634_pos,I5593_RS00790,WP_000952249.1,,174268,174634,pos,,YkgJ family cysteine cluster protein,,,I5593_00790,COORDINATES: similar to AA sequence:RefSeq:WP_019458524.1
CDS_NZ_CP065432.1_174769_176236_pos,I5593_RS00795,WP_000956023.1,guaB,174769,176236,pos,,IMP dehydrogenase,,1.1.1.205,I5593_00795,COORDINATES: similar to AA sequence:RefSeq:YP_004997056.1
CDS_NZ_CP065432.1_176385_177723_pos,I5593_RS00800,WP_000119869.1,glmM,176385,177723,pos,,phosphoglucosamine mutase,,5.4.2.10,I5593_00800,COORDINATES: similar to AA sequence:RefSeq:YP_004997055.1
CDS_NZ_CP065432.1_177733_178390_pos,I5593_RS00805,WP_001286115.1,pdxH,177733,178390,pos,,pyridoxamine 5'-phosphate oxidase,,1.4.3.5,I5593_00805,COORDINATES: similar to AA sequence:RefSeq:WP_001286115.1
CDS_NZ_CP065432.1_178390_180091_pos,I5593_RS00810,WP_000161622.1,recJ,178390,180091,pos,,single-stranded-DNA-specific exonuclease RecJ,,,I5593_00810,COORDINATES: similar to AA sequence:RefSeq:YP_004997053.1
CDS_NZ_CP065432.1_180135_180903_neg,I5593_RS00815,WP_000731728.1,,180135,180903,neg,,putative porin,,,I5593_00815,COORDINATES: similar to AA sequence:RefSeq:YP_004997052.1
CDS_NZ_CP065432.1_181295_182391_pos,I5593_RS00820,WP_096640204.1,prfB,181295,182391,pos,,peptide chain release factor 2,,,I5593_00820,COORDINATES: similar to AA sequence:RefSeq:WP_131667308.1
CDS_NZ_CP065432.1_182590_182893_pos,I5593_RS00825,WP_000350419.1,,182590,182893,pos,,helix-turn-helix transcriptional regulator,,,I5593_00825,COORDINATES: similar to AA sequence:RefSeq:YP_004997050.1
CDS_NZ_CP065432.1_182921_183980_pos,I5593_RS00830,WP_000819048.1,,182921,183980,pos,,alkene reductase,,,I5593_00830,COORDINATES: similar to AA sequence:RefSeq:YP_004997049.1
CDS_NZ_CP065432.1_184148_185441_pos,I5593_RS00835,WP_000224860.1,,184148,185441,pos,,3-deoxy-D-manno-octulosonic acid transferase,,,I5593_00835,COORDINATES: similar to AA sequence:RefSeq:WP_000224842.1
CDS_NZ_CP065432.1_185437_186145_pos,I5593_RS00840,WP_001028409.1,,185437,186145,pos,,16S rRNA (uracil(1498)-N(3))-methyltransferase,,2.1.1.193,I5593_00840,COORDINATES: similar to AA sequence:RefSeq:YP_004997047.1
CDS_NZ_CP065432.1_186124_187105_neg,I5593_RS00845,WP_000752853.1,,186124,187105,neg,,mechanosensitive ion channel family protein,,,I5593_00845,COORDINATES: similar to AA sequence:RefSeq:YP_004997046.1
CDS_NZ_CP065432.1_187217_187793_neg,I5593_RS00850,WP_000457175.1,,187217,187793,neg,,DUF805 domain-containing protein,,,I5593_00850,COORDINATES: similar to AA sequence:RefSeq:YP_004997045.1
CDS_NZ_CP065432.1_188087_190037_pos,I5593_RS00855,WP_001002965.1,acs,188087,190037,pos,,acetate--CoA ligase,,6.2.1.1,I5593_00855,COORDINATES: similar to AA sequence:RefSeq:WP_016142778.1
CDS_NZ_CP065432.1_190082_190625_neg,I5593_RS00860,WP_000806369.1,,190082,190625,neg,,cysteine hydrolase,,,I5593_00860,COORDINATES: similar to AA sequence:RefSeq:YP_004997042.1
CDS_NZ_CP065432.1_190730_191144_pos,I5593_RS00865,WP_001019413.1,,190730,191144,pos,,winged helix-turn-helix transcriptional regulator,,,I5593_00865,COORDINATES: similar to AA sequence:RefSeq:YP_004997041.1
CDS_NZ_CP065432.1_191235_192348_neg,I5593_RS00870,WP_000192762.1,sfnG,191235,192348,neg,,dimethyl sulfone monooxygenase SfnG,,,I5593_00870,COORDINATES: similar to AA sequence:RefSeq:YP_004997040.1
CDS_NZ_CP065432.1_192392_193130_neg,I5593_RS00875,WP_000145704.1,msuE,192392,193130,neg,,FMN reductase,,,I5593_00875,COORDINATES: similar to AA sequence:RefSeq:YP_004997039.1
CDS_NZ_CP065432.1_193506_194157_pos,I5593_RS00880,WP_001023261.1,,193506,194157,pos,,response regulator transcription factor,,,I5593_00880,COORDINATES: similar to AA sequence:RefSeq:YP_004997038.1
CDS_NZ_CP065432.1_194199_194967_neg,I5593_RS00885,WP_001026740.1,,194199,194967,neg,,hypothetical protein,,,I5593_00885,COORDINATES: similar to AA sequence:RefSeq:WP_001026732.1
CDS_NZ_CP065432.1_195360_198858_neg,I5593_RS00890,WP_001089744.1,,195360,198858,neg,,hybrid sensor histidine kinase/response regulator,,,I5593_00890,COORDINATES: similar to AA sequence:RefSeq:YP_004997036.1
CDS_NZ_CP065432.1_199041_199374_pos,I5593_RS00895,WP_000372818.1,,199041,199374,pos,,DUF485 domain-containing protein,,,I5593_00895,COORDINATES: similar to AA sequence:RefSeq:WP_000372817.1
CDS_NZ_CP065432.1_199375_201091_pos,I5593_RS00900,WP_000871878.1,,199375,201091,pos,,cation acetate symporter,,,I5593_00900,COORDINATES: similar to AA sequence:RefSeq:YP_004997034.1
CDS_NZ_CP065432.1_201272_201953_pos,I5593_RS00905,WP_075874850.1,,201272,201953,pos,,ion channel,,,I5593_00905,COORDINATES: similar to AA sequence:RefSeq:YP_004997033.1
CDS_NZ_CP065432.1_202118_204086_pos,I5593_RS00910,WP_001139472.1,betT,202118,204086,pos,,choline BCCT transporter BetT,,,I5593_00910,COORDINATES: similar to AA sequence:RefSeq:YP_004997032.1
CDS_NZ_CP065432.1_204144_205044_neg,I5593_RS00915,WP_000733005.1,omp33-36,204144,205044,neg,,porin Omp33-36,,,I5593_00915,COORDINATES: similar to AA sequence:RefSeq:WP_005078620.1
CDS_NZ_CP065432.1_206036_207743_pos,I5593_RS00920,WP_000016110.1,,206036,207743,pos,,GGDEF domain-containing protein,,,I5593_00920,COORDINATES: similar to AA sequence:RefSeq:YP_004997030.1
CDS_NZ_CP065432.1_207827_209534_pos,I5593_RS00925,WP_001101472.1,,207827,209534,pos,,hypothetical protein,,,I5593_00925,COORDINATES: similar to AA sequence:RefSeq:WP_001101472.1
CDS_NZ_CP065432.1_209613_212445_neg,I5593_RS00930,WP_000083358.1,uvrA,209613,212445,neg,,excinuclease ABC subunit UvrA,,3.1.25.-,I5593_00930,COORDINATES: similar to AA sequence:RefSeq:YP_004997029.1
CDS_NZ_CP065432.1_212741_213344_pos,I5593_RS00935,WP_000826320.1,,212741,213344,pos,,TetR/AcrR family transcriptional regulator,,,I5593_00935,COORDINATES: similar to AA sequence:RefSeq:YP_004997028.1
CDS_NZ_CP065432.1_213347_214325_pos,I5593_RS00940,WP_001256579.1,,213347,214325,pos,,zinc-binding dehydrogenase,,,I5593_00940,COORDINATES: similar to AA sequence:RefSeq:YP_004997027.1
CDS_NZ_CP065432.1_214390_214744_pos,I5593_RS00945,WP_000580165.1,,214390,214744,pos,,DUF1304 domain-containing protein,,,I5593_00945,COORDINATES: similar to AA sequence:RefSeq:YP_004997026.1
CDS_NZ_CP065432.1_214796_215138_pos,I5593_RS00950,WP_000263329.1,,214796,215138,pos,,GlpM family protein,,,I5593_00950,COORDINATES: similar to AA sequence:RefSeq:WP_000263333.1
CDS_NZ_CP065432.1_215187_215862_neg,I5593_RS00955,WP_000899418.1,tenA,215187,215862,neg,,thiaminase II,,,I5593_00955,COORDINATES: similar to AA sequence:RefSeq:YP_004997022.1
CDS_NZ_CP065432.1_216124_217207_pos,I5593_RS00960,WP_000680213.1,,216124,217207,pos,,DUF475 domain-containing protein,,,I5593_00960,COORDINATES: similar to AA sequence:RefSeq:WP_004716166.1
CDS_NZ_CP065432.1_217353_218718_pos,I5593_RS00965,WP_000980460.1,,217353,218718,pos,,MFS transporter,,,I5593_00965,COORDINATES: similar to AA sequence:RefSeq:YP_004997020.1
CDS_NZ_CP065432.1_218769_219351_pos,I5593_RS00970,WP_001215080.1,ssb,218769,219351,pos,,single-stranded DNA-binding protein,,,I5593_00970,COORDINATES: similar to AA sequence:RefSeq:YP_004997019.1
CDS_NZ_CP065432.1_219391_219715_neg,I5593_RS00975,WP_000082714.1,,219391,219715,neg,,AzlD domain-containing protein,,,I5593_00975,COORDINATES: similar to AA sequence:RefSeq:YP_004997018.1
CDS_NZ_CP065432.1_219711_220407_neg,I5593_RS00980,WP_025466405.1,,219711,220407,neg,,AzlC family ABC transporter permease,,,I5593_00980,COORDINATES: similar to AA sequence:RefSeq:WP_016139906.1
CDS_NZ_CP065432.1_220475_221024_pos,I5593_RS00985,WP_000081856.1,,220475,221024,pos,,helix-turn-helix transcriptional regulator,,,I5593_00985,COORDINATES: similar to AA sequence:RefSeq:YP_004997016.1
CDS_NZ_CP065432.1_221329_222772_pos,I5593_RS00990,WP_000718865.1,,221329,222772,pos,,amino acid permease,,,I5593_00990,COORDINATES: similar to AA sequence:RefSeq:WP_005044197.1
CDS_NZ_CP065432.1_222836_224336_neg,I5593_RS00995,WP_001257165.1,,222836,224336,neg,,PLP-dependent aminotransferase family protein,,,I5593_00995,COORDINATES: similar to AA sequence:RefSeq:WP_019385580.1
CDS_NZ_CP065432.1_224492_225785_pos,I5593_RS01000,WP_000380896.1,gabT,224492,225785,pos,,4-aminobutyrate--2-oxoglutarate transaminase,,2.6.1.19,I5593_01000,COORDINATES: similar to AA sequence:RefSeq:YP_004997012.1
CDS_NZ_CP065432.1_225781_227230_pos,I5593_RS01005,WP_000615681.1,,225781,227230,pos,,NAD-dependent succinate-semialdehyde dehydrogenase,,,I5593_01005,COORDINATES: similar to AA sequence:RefSeq:YP_004997011.1
CDS_NZ_CP065432.1_227333_228308_neg,I5593_RS01010,WP_000912183.1,,227333,228308,neg,,LysR family transcriptional regulator,,,I5593_01010,COORDINATES: similar to AA sequence:RefSeq:YP_004997010.1
CDS_NZ_CP065432.1_228328_228955_neg,I5593_RS01015,WP_000046156.1,,228328,228955,neg,,hydrolase,,,I5593_01015,COORDINATES: similar to AA sequence:RefSeq:YP_004997009.1
CDS_NZ_CP065432.1_229232_230105_pos,I5593_RS01020,WP_000713962.1,,229232,230105,pos,,pirin family protein,,,I5593_01020,COORDINATES: similar to AA sequence:RefSeq:WP_017815901.1
CDS_NZ_CP065432.1_230544_231843_pos,I5593_RS01025,WP_000350211.1,,230544,231843,pos,,FAD-dependent oxidoreductase,,,I5593_01025,COORDINATES: similar to AA sequence:RefSeq:WP_017395061.1
CDS_NZ_CP065432.1_231847_232675_pos,I5593_RS01030,WP_000645074.1,,231847,232675,pos,,class I SAM-dependent methyltransferase,,,I5593_01030,COORDINATES: similar to AA sequence:RefSeq:YP_004997006.1
CDS_NZ_CP065432.1_232683_233106_pos,I5593_RS01035,WP_000114350.1,,232683,233106,pos,,GFA family protein,,,I5593_01035,COORDINATES: similar to AA sequence:RefSeq:WP_000114350.1
CDS_NZ_CP065432.1_233946_235191_neg,I5593_RS01045,WP_001089021.1,,233946,235191,neg,,MFS transporter,,,I5593_01045,COORDINATES: similar to AA sequence:RefSeq:YP_004997002.1
CDS_NZ_CP065432.1_235328_236249_pos,I5593_RS01050,WP_000423180.1,,235328,236249,pos,,LysR family transcriptional regulator,,,I5593_01050,COORDINATES: similar to AA sequence:RefSeq:WP_019458478.1
CDS_NZ_CP065432.1_236245_237133_neg,I5593_RS01055,WP_001061061.1,,236245,237133,neg,,DMT family transporter,,,I5593_01055,COORDINATES: similar to AA sequence:RefSeq:YP_004997000.1
CDS_NZ_CP065432.1_237359_238103_pos,I5593_RS01060,WP_000597374.1,,237359,238103,pos,,hypothetical protein,,,I5593_01060,COORDINATES: similar to AA sequence:RefSeq:YP_004996999.1
CDS_NZ_CP065432.1_238127_238520_pos,I5593_RS01065,WP_000789147.1,,238127,238520,pos,,hypothetical protein,,,I5593_01065,COORDINATES: similar to AA sequence:RefSeq:YP_004996998.1
CDS_NZ_CP065432.1_238565_239567_neg,I5593_RS01070,WP_000877483.1,,238565,239567,neg,,aldo/keto reductase,,,I5593_01070,COORDINATES: similar to AA sequence:RefSeq:YP_004996997.1
CDS_NZ_CP065432.1_239678_240581_neg,I5593_RS01075,,,239678,240581,neg,True,helix-turn-helix transcriptional regulator,,,I5593_01075,COORDINATES: similar to AA sequence:RefSeq:YP_004996996.1
CDS_NZ_CP065432.1_240704_241505_neg,I5593_RS01080,WP_000584336.1,,240704,241505,neg,,GNAT family N-acetyltransferase,,,I5593_01080,COORDINATES: similar to AA sequence:RefSeq:WP_017387529.1
CDS_NZ_CP065432.1_242201_242753_pos,I5593_RS01085,WP_000792704.1,,242201,242753,pos,,TetR/AcrR family transcriptional regulator,,,I5593_01085,COORDINATES: similar to AA sequence:RefSeq:WP_000792709.1
CDS_NZ_CP065432.1_242831_243350_pos,I5593_RS01090,WP_000712290.1,,242831,243350,pos,,hypothetical protein,,,I5593_01090,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_NZ_CP065432.1_243410_243746_neg,I5593_RS01095,WP_000128772.1,,243410,243746,neg,,helix-turn-helix transcriptional regulator,,,I5593_01095,COORDINATES: similar to AA sequence:RefSeq:YP_004996991.1
CDS_NZ_CP065432.1_243862_244420_pos,I5593_RS01100,WP_000753355.1,,243862,244420,pos,,NAD(P)H-dependent oxidoreductase,,,I5593_01100,COORDINATES: similar to AA sequence:RefSeq:YP_004996990.1
CDS_NZ_CP065432.1_244563_245343_pos,I5593_RS01105,WP_000215688.1,,244563,245343,pos,,hypothetical protein,,,I5593_01105,COORDINATES: similar to AA sequence:RefSeq:WP_017815885.1
CDS_NZ_CP065432.1_245476_245817_pos,I5593_RS01110,,,245476,245817,pos,True,DHCW motif cupin fold protein,,,I5593_01110,COORDINATES: similar to AA sequence:RefSeq:WP_001017478.1
CDS_NZ_CP065432.1_246088_247966_pos,I5593_RS01120,WP_001181662.1,,246088,247966,pos,,potassium transporter Kup,,,I5593_01120,COORDINATES: similar to AA sequence:RefSeq:YP_004996987.1
CDS_NZ_CP065432.1_248022_248466_neg,I5593_RS01125,WP_000581861.1,,248022,248466,neg,,hypothetical protein,,,I5593_01125,COORDINATES: similar to AA sequence:RefSeq:YP_004996986.1
CDS_NZ_CP065432.1_248721_249801_pos,I5593_RS01130,WP_000157121.1,,248721,249801,pos,,DNA/RNA non-specific endonuclease,,,I5593_01130,COORDINATES: similar to AA sequence:RefSeq:WP_009391957.1
CDS_NZ_CP065432.1_249909_250497_pos,I5593_RS01135,WP_086378314.1,,249909,250497,pos,,LysE family translocator,,,I5593_01135,COORDINATES: similar to AA sequence:RefSeq:YP_004996984.1
CDS_NZ_CP065432.1_250542_250785_pos,I5593_RS01140,WP_000476048.1,,250542,250785,pos,,hypothetical protein,,,I5593_01140,COORDINATES: similar to AA sequence:RefSeq:YP_004996983.1
CDS_NZ_CP065432.1_251034_251724_neg,I5593_RS01145,WP_001045983.1,aqpZ,251034,251724,neg,,aquaporin Z,,,I5593_01145,COORDINATES: similar to AA sequence:RefSeq:YP_004996981.1
CDS_NZ_CP065432.1_251856_252861_neg,I5593_RS01150,WP_001135877.1,,251856,252861,neg,,AraC family transcriptional regulator,,,I5593_01150,COORDINATES: similar to AA sequence:RefSeq:YP_004996980.1
CDS_NZ_CP065432.1_252970_253609_pos,I5593_RS01155,WP_000911628.1,,252970,253609,pos,,hypothetical protein,,,I5593_01155,COORDINATES: similar to AA sequence:RefSeq:YP_004996979.1
CDS_NZ_CP065432.1_253650_254409_neg,I5593_RS01160,WP_000880078.1,hisF,253650,254409,neg,,imidazole glycerol phosphate synthase subunit HisF,,4.1.3.-,I5593_01160,COORDINATES: similar to AA sequence:RefSeq:WP_017395071.1
CDS_NZ_CP065432.1_254521_255472_pos,I5593_RS01165,WP_000118179.1,,254521,255472,pos,,homoserine kinase,,2.7.1.39,I5593_01165,COORDINATES: similar to AA sequence:RefSeq:YP_004996977.1
CDS_NZ_CP065432.1_255484_256114_pos,I5593_RS01170,WP_001205593.1,,255484,256114,pos,,DUF1294 domain-containing protein,,,I5593_01170,COORDINATES: similar to AA sequence:RefSeq:YP_004996976.1
CDS_NZ_CP065432.1_256150_256546_pos,I5593_RS01175,WP_001088855.1,,256150,256546,pos,,membrane protein,,,I5593_01175,COORDINATES: similar to AA sequence:RefSeq:YP_004996975.1
CDS_NZ_CP065432.1_256578_257481_neg,I5593_RS01180,WP_000075482.1,,256578,257481,neg,,DMT family transporter,,,I5593_01180,COORDINATES: similar to AA sequence:RefSeq:YP_004996974.1
CDS_NZ_CP065432.1_257579_258131_pos,I5593_RS01185,WP_000083597.1,,257579,258131,pos,,helix-turn-helix transcriptional regulator,,,I5593_01185,COORDINATES: similar to AA sequence:RefSeq:WP_005134576.1
CDS_NZ_CP065432.1_258198_258930_neg,I5593_RS01190,WP_000905538.1,hisA,258198,258930,neg,,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase,,5.3.1.16,I5593_01190,COORDINATES: similar to AA sequence:RefSeq:YP_004996971.1
CDS_NZ_CP065432.1_259024_259666_neg,I5593_RS01195,WP_001287551.1,,259024,259666,neg,,3'-5' exonuclease domain-containing protein 2,,,I5593_01195,COORDINATES: similar to AA sequence:RefSeq:WP_004742127.1
CDS_NZ_CP065432.1_259752_260301_neg,I5593_RS01200,WP_001087823.1,,259752,260301,neg,,DUF805 domain-containing protein,,,I5593_01200,COORDINATES: similar to AA sequence:RefSeq:YP_004996969.1
CDS_NZ_CP065432.1_260454_261072_neg,I5593_RS01205,WP_000196732.1,hisH,260454,261072,neg,,imidazole glycerol phosphate synthase subunit HisH,,,I5593_01205,COORDINATES: similar to AA sequence:RefSeq:YP_004996968.1
CDS_NZ_CP065432.1_261071_261665_neg,I5593_RS01210,WP_000194096.1,hisB,261071,261665,neg,,imidazoleglycerol-phosphate dehydratase HisB,,,I5593_01210,COORDINATES: similar to AA sequence:RefSeq:YP_004996967.1
CDS_NZ_CP065432.1_261767_262151_pos,I5593_RS01215,WP_001123235.1,,261767,262151,pos,,acetyl-CoA sensor PanZ family protein,,,I5593_01215,COORDINATES: similar to AA sequence:RefSeq:WP_004742131.1
