,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_AP022509.1_148943_150071_neg,STN0717ENT60_01490,BBW29226.1,,148943,150071,neg,,glycosyl transferase family 1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_150067_151138_neg,STN0717ENT60_01500,BBW29227.1,,150067,151138,neg,,putative lipopolysaccharide heptosyltransferase III,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_151288_152242_pos,STN0717ENT60_01510,BBW29228.1,,151288,152242,pos,,deacetylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_152268_153480_neg,STN0717ENT60_01520,BBW29229.1,,152268,153480,neg,,ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_153467_154367_neg,STN0717ENT60_01530,BBW29230.1,,153467,154367,neg,,glycosyl transferase family 2,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_154372_155482_neg,STN0717ENT60_01540,BBW29231.1,,154372,155482,neg,,glycosyl transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_155485_156469_neg,STN0717ENT60_01550,BBW29232.1,,155485,156469,neg,,ADP-heptose--LPS heptosyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_156472_157519_neg,STN0717ENT60_01560,BBW29233.1,,156472,157519,neg,,ADP-heptose--LPS heptosyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_157521_158454_neg,STN0717ENT60_01570,BBW29234.1,hldD,157521,158454,neg,,ADP-L-glycero-D-manno-heptose-6-epimerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_158667_159864_pos,STN0717ENT60_01580,BBW29235.1,kbl,158667,159864,pos,,2-amino-3-ketobutyrate coenzyme A ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_159873_160902_pos,STN0717ENT60_01590,BBW29236.1,tdh,159873,160902,pos,,L-threonine 3-dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_160929_161844_neg,STN0717ENT60_01600,BBW29237.1,,160929,161844,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_161859_163065_neg,STN0717ENT60_01610,BBW29238.1,,161859,163065,neg,,glycosyl transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_163270_164071_pos,STN0717ENT60_01620,BBW29239.1,,163270,164071,pos,,family 2 glycosyl transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_164082_164880_neg,STN0717ENT60_01630,BBW29240.1,,164082,164880,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_165018_166302_neg,STN0717ENT60_01640,BBW29241.1,,165018,166302,neg,,murein hydrolase activator EnvC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_166311_167856_neg,STN0717ENT60_01650,BBW29242.1,gpmI,166311,167856,neg,,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_168104_168536_pos,STN0717ENT60_01660,BBW29243.1,,168104,168536,pos,,rhodanese-like domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_168547_168799_pos,STN0717ENT60_01670,BBW29244.1,,168547,168799,pos,,glutaredoxin 3,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_168830_169298_pos,STN0717ENT60_01680,BBW29245.1,secB,168830,169298,pos,,protein-export protein SecB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_169297_170317_pos,STN0717ENT60_01690,BBW29246.1,gpsA,169297,170317,pos,,glycerol-3-phosphate dehydrogenase [NAD(P)+],,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_170392_171214_pos,STN0717ENT60_01700,BBW29247.1,,170392,171214,pos,,serine O-acetyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_171268_171550_neg,STN0717ENT60_01710,BBW29248.1,,171268,171550,neg,,peptidylprolyl isomerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_171635_173660_pos,STN0717ENT60_01720,BBW29249.1,rep,171635,173660,pos,,ATP-dependent DNA helicase Rep,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_173711_175196_neg,STN0717ENT60_01730,BBW29250.1,gppA,173711,175196,neg,,"guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_175201_176470_neg,STN0717ENT60_01740,BBW29251.1,rhlB,175201,176470,neg,,ATP-dependent RNA helicase RhlB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_176614_176944_pos,STN0717ENT60_01750,BBW29252.1,trxA,176614,176944,pos,,thioredoxin-1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_177285_178545_pos,STN0717ENT60_01760,BBW29253.1,rho,177285,178545,pos,,transcription termination factor Rho,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_178785_179889_pos,STN0717ENT60_01770,BBW29254.1,wecA,178785,179889,pos,,undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_179902_180949_pos,STN0717ENT60_01780,BBW29255.1,wzzE,179902,180949,pos,,ECA polysaccharide chain length modulation protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_181050_182136_pos,STN0717ENT60_01790,BBW29256.1,wecB,181050,182136,pos,,UDP-N-acetylglucosamine 2-epimerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_182132_183395_pos,STN0717ENT60_01800,BBW29257.1,wecC,182132,183395,pos,,UDP-N-acetyl-D-mannosamine dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_183391_184069_pos,STN0717ENT60_01810,BBW29258.1,wecD,183391,184069,pos,,dTDP-fucosamine acetyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_184073_185204_pos,STN0717ENT60_01820,BBW29259.1,wecE,184073,185204,pos,,"dTDP-4-amino-4,6-dideoxygalactose transaminase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_185205_186456_pos,STN0717ENT60_01830,BBW29260.1,wzxE,185205,186456,pos,,lipid III flippase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_186452_187532_pos,STN0717ENT60_01840,BBW29261.1,wecF,186452,187532,pos,,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_187528_188881_pos,STN0717ENT60_01850,BBW29262.1,wzyE,187528,188881,pos,,putative ECA polymerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_188890_189634_pos,STN0717ENT60_01860,BBW29263.1,wecG,188890,189634,pos,,UDP-N-acetyl-D-mannosaminuronic acid transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_189831_191217_pos,STN0717ENT60_01870,BBW29264.1,,189831,191217,pos,,amino acid permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_192305_193508_neg,STN0717ENT60_01880,BBW29265.1,,192305,193508,neg,,protoheme IX biogenesis protein HemY,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_193507_194701_neg,STN0717ENT60_01890,BBW29266.1,,193507,194701,neg,,uroporphyrinogen-III C-methyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_194721_195462_neg,STN0717ENT60_01900,BBW29267.1,,194721,195462,neg,,uroporphyrinogen-III synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_195458_196421_neg,STN0717ENT60_01910,BBW29268.1,hemC,195458,196421,neg,,porphobilinogen deaminase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_196750_199294_pos,STN0717ENT60_01920,BBW29269.1,,196750,199294,pos,,adenylate cyclase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_199385_199706_neg,STN0717ENT60_01930,BBW29270.1,cyaY,199385,199706,neg,,protein CyaY,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_199841_200045_pos,STN0717ENT60_01940,BBW29271.1,,199841,200045,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_200080_200905_pos,STN0717ENT60_01950,BBW29272.1,dapF,200080,200905,pos,,diaminopimelate epimerase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_200901_201609_pos,STN0717ENT60_01960,BBW29273.1,,200901,201609,pos,,DUF484 family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_201605_202508_pos,STN0717ENT60_01970,BBW29274.1,xerC,201605,202508,pos,,tyrosine recombinase XerC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_202507_203224_pos,STN0717ENT60_01980,BBW29275.1,,202507,203224,pos,,flavin mononucleotide phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_203273_205466_pos,STN0717ENT60_01990,BBW29276.1,,203273,205466,pos,,DNA helicase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_205822_206773_pos,STN0717ENT60_02000,BBW29277.1,corA,205822,206773,pos,,magnesium transport protein CorA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_207235_208132_neg,STN0717ENT60_02010,BBW29278.1,,207235,208132,neg,,chloramphenicol resistance permease RarD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_208183_208651_neg,STN0717ENT60_02020,BBW29279.1,,208183,208651,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_208811_209681_pos,STN0717ENT60_02030,BBW29280.1,,208811,209681,pos,,phospholipase A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_209708_211601_pos,STN0717ENT60_02040,BBW29281.1,,209708,211601,pos,,ATP-dependent DNA helicase RecQ,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_211662_212283_pos,STN0717ENT60_02050,BBW29282.1,,211662,212283,pos,,threonine export protein RhtC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_212279_212900_neg,STN0717ENT60_02060,BBW29283.1,,212279,212900,neg,,homoserine/homoserine lactone efflux protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_213011_214004_pos,STN0717ENT60_02070,BBW29284.1,,213011,214004,pos,,lysophospholipase L2,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_214035_214836_pos,STN0717ENT60_02080,BBW29285.1,,214035,214836,pos,,sugar/pyridoxal phosphate phosphatase YigL,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_214918_215818_pos,STN0717ENT60_02090,BBW29286.1,,214918,215818,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_215705_216659_neg,STN0717ENT60_02100,BBW29287.1,,215705,216659,neg,,LysR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_216775_219037_pos,STN0717ENT60_02110,BBW29288.1,metE,216775,219037,pos,,5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_219084_219891_neg,STN0717ENT60_02120,BBW29289.1,,219084,219891,neg,,carboxymethylenebutenolidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_220150_220912_pos,STN0717ENT60_02130,BBW29290.1,,220150,220912,pos,,uridine phosphorylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_220939_221029_pos,STN0717ENT60_02140,BBW29291.1,,220939,221029,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_221050_222508_pos,STN0717ENT60_02150,BBW29292.1,,221050,222508,pos,,DNA recombination protein RmuC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_222574_223330_pos,STN0717ENT60_02160,BBW29293.1,ubiE,222574,223330,pos,,ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_223343_223949_pos,STN0717ENT60_02170,BBW29294.1,,223343,223949,pos,,SCP2 domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_223945_225586_pos,STN0717ENT60_02180,BBW29295.1,ubiB,223945,225586,pos,,putative protein kinase UbiB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_225662_225917_pos,STN0717ENT60_02190,BBW29296.1,tatA,225662,225917,pos,,sec-independent protein translocase protein TatA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_225920_226463_pos,STN0717ENT60_02200,BBW29297.1,tatB,225920,226463,pos,,sec-independent protein translocase protein TatB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_226465_227236_pos,STN0717ENT60_02210,BBW29298.1,tatC,226465,227236,pos,,sec-independent protein translocase protein TatC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_227277_228060_pos,STN0717ENT60_02220,BBW29299.1,tatD,227277,228060,pos,,3'-5' ssDNA/RNA exonuclease TatD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_228056_228581_neg,STN0717ENT60_02230,BBW29300.1,rfaH,228056,228581,neg,,transcription antitermination protein RfaH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_228717_230214_pos,STN0717ENT60_02240,BBW29301.1,ubiD,228717,230214,pos,,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_230253_230955_pos,STN0717ENT60_02250,BBW29302.1,,230253,230955,pos,,NAD(P)H-flavin reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_231171_232791_pos,STN0717ENT60_02260,BBW29303.1,,231171,232791,pos,,ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_232829_233117_neg,STN0717ENT60_02270,BBW29304.1,,232829,233117,neg,,transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_233447_234158_pos,STN0717ENT60_02280,BBW29305.1,,233447,234158,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_234402_234615_pos,STN0717ENT60_02290,BBW29306.1,,234402,234615,pos,,cold-shock protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_234673_235648_neg,STN0717ENT60_02300,BBW29307.1,ghrB,234673,235648,neg,,glyoxylate/hydroxypyruvate reductase B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_235675_236956_neg,STN0717ENT60_02310,BBW29308.1,,235675,236956,neg,,MFS transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_237073_238012_neg,STN0717ENT60_02320,BBW29309.1,,237073,238012,neg,,2-dehydro-3-deoxygluconokinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_238015_238750_neg,STN0717ENT60_02330,BBW29310.1,,238015,238750,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_238867_239884_neg,STN0717ENT60_02340,BBW29311.1,,238867,239884,neg,,LacI family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_240063_240726_neg,STN0717ENT60_02350,BBW29312.1,ompA,240063,240726,neg,,OmpA family lipoprotein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_240890_243218_pos,STN0717ENT60_02360,BBW29313.1,,240890,243218,pos,,biotin sulfoxide reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_243186_243627_neg,STN0717ENT60_02370,BBW29314.1,,243186,243627,neg,,N-acetyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_243604_244186_neg,STN0717ENT60_02380,BBW29315.1,,243604,244186,neg,,DNA-3-methyladenine glycosylase I,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_244346_244889_pos,STN0717ENT60_02390,BBW29316.1,,244346,244889,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_245127_246330_pos,STN0717ENT60_02400,BBW29317.1,,245127,246330,pos,,MFS transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_246568_248263_pos,STN0717ENT60_02410,BBW29318.1,,246568,248263,pos,,phosphoethanolamine transferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_249052_250660_pos,STN0717ENT60_02420,BBW29319.1,,249052,250660,pos,,ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_250821_251841_pos,STN0717ENT60_02430,BBW29320.1,,250821,251841,pos,,dipeptide ABC transporter permease DppB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_251850_252753_pos,STN0717ENT60_02440,BBW29321.1,dppC,251850,252753,pos,,dipeptide ABC transporter permease DppC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_252763_253747_pos,STN0717ENT60_02450,BBW29322.1,,252763,253747,pos,,dipeptide ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_253743_254757_pos,STN0717ENT60_02460,BBW29323.1,,253743,254757,pos,,dipeptide ABC transporter ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_254800_255727_neg,STN0717ENT60_02470,BBW29324.1,coaA,254800,255727,neg,,pantothenate kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_256628_257813_pos,STN0717ENT60_02480,BBW29325.1,tuf,256628,257813,pos,,elongation factor Tu,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_258040_258424_pos,STN0717ENT60_02490,BBW29326.1,secE,258040,258424,pos,,protein translocase subunit SecE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_258425_258971_pos,STN0717ENT60_02500,BBW29327.1,nusG,258425,258971,pos,,transcription termination/antitermination protein NusG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_259127_259556_pos,STN0717ENT60_02510,BBW29328.1,rplK,259127,259556,pos,,50S ribosomal protein L11,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_259559_260264_pos,STN0717ENT60_02520,BBW29329.1,rplA,259559,260264,pos,,50S ribosomal protein L1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_260553_261051_pos,STN0717ENT60_02530,BBW29330.1,rplJ,260553,261051,pos,,50S ribosomal protein L10,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_261117_261483_pos,STN0717ENT60_02540,BBW29331.1,rplL,261117,261483,pos,,50S ribosomal protein L7/L12,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_261802_265831_pos,STN0717ENT60_02550,BBW29332.1,rpoB,261802,265831,pos,,DNA-directed RNA polymerase subunit beta,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_265907_270131_pos,STN0717ENT60_02560,BBW29333.1,rpoC,265907,270131,pos,,DNA-directed RNA polymerase subunit beta',,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_270189_270507_neg,STN0717ENT60_02570,BBW29334.1,,270189,270507,neg,,PTS lactose transporter subunit IIA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_270506_270815_neg,STN0717ENT60_02580,BBW29335.1,,270506,270815,neg,,PTS sugar transporter subunit IIB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_270995_272537_neg,STN0717ENT60_02590,BBW29336.1,,270995,272537,neg,,sensor domain-containing diguanylate cyclase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_272875_274003_neg,STN0717ENT60_02600,BBW29337.1,thiH,272875,274003,neg,,thiamine biosynthesis protein ThiH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_274002_274770_neg,STN0717ENT60_02610,BBW29338.1,thiG,274002,274770,neg,,thiazole synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_274771_274972_neg,STN0717ENT60_02620,BBW29339.1,thiS,274771,274972,neg,,sulfur carrier protein ThiS,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_274955_275711_neg,STN0717ENT60_02630,BBW29340.1,,274955,275711,neg,,molybdopterin biosynthesis protein MoeB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_275697_276339_neg,STN0717ENT60_02640,BBW29341.1,thiE,275697,276339,neg,,thiamine-phosphate synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_276338_278234_neg,STN0717ENT60_02650,BBW29342.1,thiC,276338,278234,neg,,phosphomethylpyrimidine synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_278477_278975_neg,STN0717ENT60_02660,BBW29343.1,rsd,278477,278975,neg,,regulator of sigma D,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_279070_279844_pos,STN0717ENT60_02670,BBW29344.1,nudC,279070,279844,pos,,NADH pyrophosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_279882_280947_pos,STN0717ENT60_02680,BBW29345.1,hemE,279882,280947,pos,,uroporphyrinogen decarboxylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_280956_281628_pos,STN0717ENT60_02690,BBW29346.1,nfi,280956,281628,pos,,endonuclease V,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_281669_282260_pos,STN0717ENT60_02700,BBW29347.1,,281669,282260,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_282446_282719_pos,STN0717ENT60_02710,BBW29348.1,,282446,282719,pos,,transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_282730_283423_pos,STN0717ENT60_02720,BBW29349.1,,282730,283423,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_283471_284764_neg,STN0717ENT60_02730,BBW29350.1,purD,283471,284764,neg,,phosphoribosylamine--glycine ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_284779_286369_neg,STN0717ENT60_02740,BBW29351.1,purH,284779,286369,neg,,bifunctional purine biosynthesis protein PurH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
