,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP056460.1_148243_148495_pos,HV217_00725,QLU69972.1,grxC,148243,148495,pos,,glutaredoxin 3,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016538905.1
CDS_CP056460.1_148526_148994_pos,HV217_00730,QLU69973.1,secB,148526,148994,pos,,protein-export chaperone SecB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015369180.1
CDS_CP056460.1_148993_150013_pos,HV217_00735,QLU69974.1,gpsA,148993,150013,pos,,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,,1.1.1.94,,COORDINATES: similar to AA sequence:RefSeq:NP_312513.1
CDS_CP056460.1_150088_150910_pos,HV217_00740,QLU74318.1,cysE,150088,150910,pos,,serine O-acetyltransferase,,2.3.1.30,,COORDINATES: similar to AA sequence:RefSeq:WP_001112113.1
CDS_CP056460.1_150964_151246_neg,HV217_00745,QLU69975.1,ppiC,150964,151246,neg,,peptidylprolyl isomerase PpiC,,5.2.1.8,,COORDINATES: similar to AA sequence:RefSeq:WP_004097481.1
CDS_CP056460.1_151331_153356_pos,HV217_00750,QLU69976.1,rep,151331,153356,pos,,DNA helicase Rep,,3.6.4.12,,COORDINATES: similar to AA sequence:RefSeq:WP_017383603.1
CDS_CP056460.1_153408_154893_neg,HV217_00755,QLU74319.1,gppA,153408,154893,neg,,"guanosine-5'-triphosphate,3'-diphosphate diphosphatase",,3.6.1.40,,COORDINATES: similar to AA sequence:RefSeq:WP_020882895.1
CDS_CP056460.1_154899_156168_neg,HV217_00760,QLU69977.1,rhlB,154899,156168,neg,,ATP-dependent RNA helicase RhlB,,3.6.4.13,,COORDINATES: similar to AA sequence:RefSeq:NP_418227.1
CDS_CP056460.1_156312_156642_pos,HV217_00765,QLU69978.1,trxA,156312,156642,pos,,thioredoxin TrxA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017375425.1
CDS_CP056460.1_156983_158243_pos,HV217_00770,QLU69979.1,rho,156983,158243,pos,,transcription termination factor Rho,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005224430.1
CDS_CP056460.1_158465_159587_pos,HV217_00775,QLU69980.1,wecA,158465,159587,pos,,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase,,2.7.8.33,,COORDINATES: similar to AA sequence:RefSeq:NP_312744.1
CDS_CP056460.1_159600_160647_pos,HV217_00780,QLU74320.1,wzzE,159600,160647,pos,,ECA polysaccharide chain length modulation protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017693953.1
CDS_CP056460.1_160703_161834_pos,HV217_00785,QLU69981.1,wecB,160703,161834,pos,,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),,5.1.3.14,,COORDINATES: similar to AA sequence:RefSeq:NP_462810.1
CDS_CP056460.1_161830_163093_pos,HV217_00790,QLU69982.1,wecC,161830,163093,pos,,UDP-N-acetyl-D-mannosamine dehydrogenase,,1.1.1.336,,COORDINATES: similar to AA sequence:RefSeq:NP_312747.1
CDS_CP056460.1_163089_163767_pos,HV217_00795,QLU69983.1,rffC,163089,163767,pos,,"dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase",,2.3.1.210,,COORDINATES: similar to AA sequence:RefSeq:WP_014172151.1
CDS_CP056460.1_163771_164902_pos,HV217_00800,QLU69984.1,rffA,163771,164902,pos,,"dTDP-4-amino-4,6-dideoxygalactose transaminase",,2.6.1.59,,COORDINATES: similar to AA sequence:RefSeq:YP_005224438.1
CDS_CP056460.1_164903_166154_pos,HV217_00805,QLU69985.1,wzxE,164903,166154,pos,,lipid III flippase WzxE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462816.1
CDS_CP056460.1_166150_167230_pos,HV217_00810,QLU69986.1,,166150,167230,pos,,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,,2.4.1.325,,COORDINATES: similar to AA sequence:RefSeq:NP_709597.1
CDS_CP056460.1_167226_168579_pos,HV217_00815,QLU69987.1,wzyE,167226,168579,pos,,O-antigen assembly polymerase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006812384.1
CDS_CP056460.1_168591_169332_pos,HV217_00820,QLU69988.1,rffM,168591,169332,pos,,lipopolysaccharide N-acetylmannosaminouronosyltransferase,,2.4.1.180,,COORDINATES: similar to AA sequence:RefSeq:NP_418242.1
CDS_CP056460.1_169529_170915_pos,HV217_00825,QLU69989.1,,169529,170915,pos,,amino acid permease,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312756.1
CDS_CP056460.1_172004_173204_neg,HV217_00850,QLU74321.1,hemY,172004,173204,neg,,protoheme IX biogenesis protein HemY,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013099267.1
CDS_CP056460.1_173206_174400_neg,HV217_00855,QLU69990.1,hemX,173206,174400,neg,,uroporphyrinogen-III C-methyltransferase,,2.1.1.107,,COORDINATES: similar to AA sequence:RefSeq:WP_010426327.1
CDS_CP056460.1_174420_175161_neg,HV217_00860,QLU69991.1,hemD,174420,175161,neg,,uroporphyrinogen-III synthase,,4.2.1.75,,COORDINATES: similar to AA sequence:RefSeq:NP_462823.1
CDS_CP056460.1_175157_176099_neg,HV217_00865,QLU69992.1,hemC,175157,176099,neg,,hydroxymethylbilane synthase,,2.5.1.61,,COORDINATES: similar to AA sequence:RefSeq:YP_026260.1
CDS_CP056460.1_176448_178992_pos,HV217_00870,QLU69993.1,cyaA,176448,178992,pos,,class I adenylate cyclase,,4.6.1.1,,COORDINATES: similar to AA sequence:RefSeq:NP_312763.1
CDS_CP056460.1_179223_179544_neg,HV217_00875,QLU69994.1,cyaY,179223,179544,neg,,iron donor protein CyaY,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000999950.1
CDS_CP056460.1_179679_179883_pos,HV217_00880,QLU69995.1,,179679,179883,pos,,lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003860815.1
CDS_CP056460.1_179918_180743_pos,HV217_00885,QLU74322.1,dapF,179918,180743,pos,,diaminopimelate epimerase,,5.1.1.7,,COORDINATES: similar to AA sequence:RefSeq:WP_005133314.1
CDS_CP056460.1_180739_181447_pos,HV217_00890,QLU69996.1,,180739,181447,pos,,DUF484 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462833.1
CDS_CP056460.1_181443_182346_pos,HV217_00895,QLU69997.1,xerC,181443,182346,pos,,tyrosine recombinase XerC,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462834.1
CDS_CP056460.1_182345_183062_pos,HV217_00900,QLU69998.1,yigB,182345,183062,pos,,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB,,3.1.3.104,,COORDINATES: similar to AA sequence:RefSeq:NP_312769.1
CDS_CP056460.1_183141_185304_pos,HV217_00905,QLU69999.1,uvrD,183141,185304,pos,,DNA helicase II,,3.6.4.12,,COORDINATES: similar to AA sequence:RefSeq:NP_418258.1
CDS_CP056460.1_185660_186611_pos,HV217_00910,QLU70000.1,corA,185660,186611,pos,,magnesium/cobalt transporter CorA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000947142.1
CDS_CP056460.1_186654_187551_neg,HV217_00915,QLU70001.1,rarD,186654,187551,neg,,EamA family transporter RarD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006816603.1
CDS_CP056460.1_187602_188070_neg,HV217_00920,QLU70002.1,,187602,188070,neg,,thioesterase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312777.2
CDS_CP056460.1_188230_189100_pos,HV217_00925,QLU70003.1,pldA,188230,189100,pos,,phospholipase A,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003860803.1
CDS_CP056460.1_189190_191020_pos,HV217_00930,QLU70004.1,recQ,189190,191020,pos,,ATP-dependent DNA helicase RecQ,,3.6.4.12,,COORDINATES: similar to AA sequence:RefSeq:YP_026263.3
CDS_CP056460.1_191081_191702_pos,HV217_00935,QLU70005.1,rhtC,191081,191702,pos,,threonine export protein RhtC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005224464.1
CDS_CP056460.1_191698_192319_neg,HV217_00940,QLU70006.1,rhtB,191698,192319,neg,,homoserine/homoserine lactone efflux protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005224466.1
CDS_CP056460.1_192430_193423_pos,HV217_00945,QLU70007.1,pldB,192430,193423,pos,,lysophospholipase L2,,3.1.1.5,,COORDINATES: similar to AA sequence:RefSeq:WP_003017911.1
CDS_CP056460.1_193454_194255_pos,HV217_00950,QLU70008.1,yigL,193454,194255,pos,,sugar/pyridoxal phosphate phosphatase YigL,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010426280.1
CDS_CP056460.1_194337_195237_pos,HV217_00955,QLU70009.1,,194337,195237,pos,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005224469.1
CDS_CP056460.1_195124_196078_neg,HV217_00960,QLU70010.1,metR,195124,196078,neg,,HTH-type transcriptional regulator MetR,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013099245.1
CDS_CP056460.1_196193_198455_pos,HV217_00965,QLU70011.1,metE,196193,198455,pos,,5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase,,2.1.1.14,,COORDINATES: similar to AA sequence:RefSeq:NP_418273.1
CDS_CP056460.1_198502_199309_neg,HV217_00970,QLU70012.1,,198502,199309,neg,,dienelactone hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008501527.1
CDS_CP056460.1_199568_200330_pos,HV217_00975,QLU70013.1,udp,199568,200330,pos,,uridine phosphorylase,,2.4.2.3,,COORDINATES: similar to AA sequence:RefSeq:NP_462853.1
CDS_CP056460.1_200469_201927_pos,HV217_00980,QLU70014.1,rmuC,200469,201927,pos,,DNA recombination protein RmuC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014833697.1
CDS_CP056460.1_201993_202749_pos,HV217_00985,QLU70015.1,ubiE,201993,202749,pos,,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE",,2.1.1.163,,COORDINATES: similar to AA sequence:RefSeq:NP_312790.1
CDS_CP056460.1_202762_203368_pos,HV217_00990,QLU70016.1,ubiJ,202762,203368,pos,,ubiquinone biosynthesis protein UbiJ,,,,COORDINATES: similar to AA sequence:RefSeq:NP_418278.1
CDS_CP056460.1_203364_205005_pos,HV217_00995,QLU70017.1,ubiB,203364,205005,pos,,ubiquinone biosynthesis regulatory protein kinase UbiB,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462857.1
CDS_CP056460.1_205081_205336_pos,HV217_01000,QLU70018.1,tatA,205081,205336,pos,,Sec-independent protein translocase subunit TatA,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312793.1
CDS_CP056460.1_205339_205882_pos,HV217_01005,QLU70019.1,tatB,205339,205882,pos,,Sec-independent protein translocase subunit TatB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014833693.1
CDS_CP056460.1_205884_206655_pos,HV217_01010,QLU70020.1,tatC,205884,206655,pos,,Sec-independent protein translocase subunit TatC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015960915.1
CDS_CP056460.1_206696_207479_pos,HV217_01015,QLU70021.1,tatD,206696,207479,pos,,3'-5' ssDNA/RNA exonuclease TatD,,3.1.11.1,,COORDINATES: similar to AA sequence:RefSeq:WP_003860781.1
CDS_CP056460.1_207475_207967_neg,HV217_01020,QLU74323.1,rfaH,207475,207967,neg,,transcription/translation regulatory transformer protein RfaH,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462862.1
CDS_CP056460.1_208139_209633_pos,HV217_01025,QLU74324.1,ubiD,208139,209633,pos,,4-hydroxy-3-polyprenylbenzoate decarboxylase,,4.1.1.98,,COORDINATES: similar to AA sequence:RefSeq:NP_312798.1
CDS_CP056460.1_209672_210374_pos,HV217_01030,QLU70022.1,fre,209672,210374,pos,,NAD(P)H-flavin reductase,,1.16.1.3,,COORDINATES: similar to AA sequence:RefSeq:NP_462864.1
CDS_CP056460.1_210591_212211_pos,HV217_01035,QLU70023.1,,210591,212211,pos,,ABC-F family ATP-binding cassette domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017694737.1
CDS_CP056460.1_212249_212537_neg,HV217_01040,QLU70024.1,,212249,212537,neg,,HTH-type transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014882043.1
CDS_CP056460.1_212867_213578_pos,HV217_01045,QLU70025.1,,212867,213578,pos,,DUF3053 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462548.1
CDS_CP056460.1_213821_214034_pos,HV217_01050,QLU70026.1,cspA,213821,214034,pos,,RNA chaperone/antiterminator CspA,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312468.1
CDS_CP056460.1_214092_215067_neg,HV217_01055,QLU70027.1,ghrB,214092,215067,neg,,glyoxylate/hydroxypyruvate reductase GhrB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016151146.1
CDS_CP056460.1_215093_216374_neg,HV217_01060,QLU70028.1,,215093,216374,neg,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005229373.1
CDS_CP056460.1_216491_217430_neg,HV217_01065,QLU70029.1,,216491,217430,neg,,sugar kinase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017383575.1
CDS_CP056460.1_217433_218183_neg,HV217_01070,QLU70030.1,,217433,218183,neg,,sugar phosphate isomerase/epimerase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014882048.1
CDS_CP056460.1_218285_219302_neg,HV217_01075,QLU70031.1,,218285,219302,neg,,LacI family DNA-binding transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003837718.1
CDS_CP056460.1_219459_220122_neg,HV217_01080,QLU70032.1,,219459,220122,neg,,OmpA family lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462546.1
CDS_CP056460.1_220244_222614_pos,HV217_01085,QLU70033.1,,220244,222614,pos,,molybdopterin guanine dinucleotide-containing S/N-oxide reductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015569986.1
CDS_CP056460.1_222582_223023_neg,HV217_01090,QLU70034.1,,222582,223023,neg,,N-acetyltransferase,,2.3.1.-,,COORDINATES: similar to AA sequence:RefSeq:WP_015569985.1
CDS_CP056460.1_223000_223582_neg,HV217_01095,QLU70035.1,tag,223000,223582,neg,,DNA-3-methyladenine glycosylase I,,3.2.2.20,,COORDINATES: similar to AA sequence:RefSeq:WP_011915440.1
CDS_CP056460.1_223742_224285_pos,HV217_01100,QLU70036.1,,223742,224285,pos,,lipase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015569983.1
CDS_CP056460.1_224521_225724_pos,HV217_01105,QLU70037.1,,224521,225724,pos,,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001098078.1
CDS_CP056460.1_225963_227658_pos,HV217_01110,QLU70038.1,eptB,225963,227658,pos,,kdo(2)-lipid A phosphoethanolamine 7''-transferase,,2.7.8.42,,COORDINATES: similar to AA sequence:RefSeq:WP_010426224.1
CDS_CP056460.1_228447_230055_pos,HV217_01120,QLU70039.1,,228447,230055,pos,,ABC transporter substrate-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462532.1
CDS_CP056460.1_230216_231236_pos,HV217_01125,QLU70040.1,dppB,230216,231236,pos,,dipeptide ABC transporter permease DppB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005133865.1
CDS_CP056460.1_231245_232148_pos,HV217_01130,QLU70041.1,dppC,231245,232148,pos,,dipeptide ABC transporter permease DppC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010426221.1
CDS_CP056460.1_232158_233142_pos,HV217_01135,QLU70042.1,dppD,232158,233142,pos,,dipeptide ABC transporter ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312448.1
CDS_CP056460.1_233138_234137_pos,HV217_01140,QLU70043.1,dppF,233138,234137,pos,,dipeptide ABC transporter ATP binding subunit DppF,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005229354.1
CDS_CP056460.1_234179_235130_neg,HV217_01145,QLU70044.1,coaA,234179,235130,neg,,type I pantothenate kinase,,2.7.1.33,,COORDINATES: similar to AA sequence:RefSeq:WP_014068447.1
CDS_CP056460.1_236007_237192_pos,HV217_01170,QLU70045.1,tuf,236007,237192,pos,,elongation factor Tu,,,,COORDINATES: similar to AA sequence:RefSeq:NP_462349.1
CDS_CP056460.1_237419_237803_pos,HV217_01175,QLU70046.1,secE,237419,237803,pos,,preprotein translocase subunit SecE,,,,COORDINATES: similar to AA sequence:RefSeq:WP_007665874.1
CDS_CP056460.1_237804_238350_pos,HV217_01180,QLU70047.1,nusG,237804,238350,pos,,transcription termination/antitermination protein NusG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005280494.1
CDS_CP056460.1_238506_238935_pos,HV217_01185,QLU70048.1,rplK,238506,238935,pos,,50S ribosomal protein L11,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006121495.1
CDS_CP056460.1_238938_239643_pos,HV217_01190,QLU70049.1,rplA,238938,239643,pos,,50S ribosomal protein L1,,,,COORDINATES: similar to AA sequence:RefSeq:NP_312934.1
CDS_CP056460.1_239932_240430_pos,HV217_01195,QLU70050.1,rplJ,239932,240430,pos,,50S ribosomal protein L10,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002438625.1
CDS_CP056460.1_240496_240862_pos,HV217_01200,QLU70051.1,rplL,240496,240862,pos,,50S ribosomal protein L7/L12,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122872.1
CDS_CP056460.1_241181_245210_pos,HV217_01205,QLU70052.1,rpoB,241181,245210,pos,,DNA-directed RNA polymerase subunit beta,,2.7.7.6,,COORDINATES: similar to AA sequence:RefSeq:WP_004870488.1
CDS_CP056460.1_245286_249510_pos,HV217_01210,QLU70053.1,rpoC,245286,249510,pos,,DNA-directed RNA polymerase subunit beta',,2.7.7.6,,COORDINATES: similar to AA sequence:RefSeq:NP_463023.1
CDS_CP056460.1_249625_249943_neg,HV217_01215,QLU70054.1,,249625,249943,neg,,PTS lactose/cellobiose transporter subunit IIA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006176750.1
CDS_CP056460.1_249942_250251_neg,HV217_01220,QLU70055.1,,249942,250251,neg,,PTS sugar transporter subunit IIB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008503456.1
CDS_CP056460.1_250431_251973_neg,HV217_01225,QLU70056.1,,250431,251973,neg,,diguanylate cyclase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384082.1
CDS_CP056460.1_252306_253440_neg,HV217_01230,QLU70057.1,thiH,252306,253440,neg,,2-iminoacetate synthase ThiH,,4.1.99.19,,COORDINATES: similar to AA sequence:RefSeq:WP_000847564.1
CDS_CP056460.1_253439_254207_neg,HV217_01235,QLU70058.1,thiG,253439,254207,neg,,thiazole synthase,,2.8.1.10,,COORDINATES: similar to AA sequence:RefSeq:WP_000944065.1
CDS_CP056460.1_254208_254409_neg,HV217_01240,QLU70059.1,thiS,254208,254409,neg,,sulfur carrier protein ThiS,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006810523.1
CDS_CP056460.1_254392_255148_neg,HV217_01245,QLU70060.1,,254392,255148,neg,,HesA/MoeB/ThiF family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_709786.2
CDS_CP056460.1_255134_255776_neg,HV217_01250,QLU70061.1,thiE,255134,255776,neg,,thiamine phosphate synthase,,2.5.1.3,,COORDINATES: similar to AA sequence:RefSeq:WP_015569969.1
CDS_CP056460.1_255775_257671_neg,HV217_01255,QLU70062.1,thiC,255775,257671,neg,,phosphomethylpyrimidine synthase ThiC,,4.1.99.17,,COORDINATES: similar to AA sequence:RefSeq:WP_001541272.1
CDS_CP056460.1_257913_258411_neg,HV217_01260,QLU70063.1,,257913,258411,neg,,Rsd/AlgQ family anti-sigma factor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014837106.1
CDS_CP056460.1_258506_259280_pos,HV217_01265,QLU70064.1,nudC,258506,259280,pos,,NAD(+) diphosphatase,,3.6.1.22,,COORDINATES: similar to AA sequence:RefSeq:NP_312946.1
CDS_CP056460.1_259318_260383_pos,HV217_01270,QLU70065.1,hemE,259318,260383,pos,,uroporphyrinogen decarboxylase,,4.1.1.37,,COORDINATES: similar to AA sequence:RefSeq:YP_005224516.1
CDS_CP056460.1_260392_261064_pos,HV217_01275,QLU70066.1,nfi,260392,261064,pos,,deoxyribonuclease V,,3.1.21.7,,COORDINATES: similar to AA sequence:RefSeq:NP_312948.1
CDS_CP056460.1_261105_261696_pos,HV217_01280,QLU70067.1,,261105,261696,pos,,YjaG family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_463038.1
CDS_CP056460.1_261882_262155_pos,HV217_01285,QLU70068.1,hupA,261882,262155,pos,,DNA-binding protein HU-alpha,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017460010.1
CDS_CP056460.1_262166_262859_pos,HV217_01290,QLU74325.1,,262166,262859,pos,,DUF1481 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010425913.1
CDS_CP056460.1_262908_264201_neg,HV217_01295,QLU70069.1,purD,262908,264201,neg,,phosphoribosylamine--glycine ligase,,6.3.4.13,,COORDINATES: similar to AA sequence:RefSeq:WP_010425912.1
CDS_CP056460.1_264216_265806_neg,HV217_01300,QLU70070.1,purH,264216,265806,neg,,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,,2.1.2.3,,COORDINATES: similar to AA sequence:RefSeq:WP_005132841.1
CDS_CP056460.1_271423_272353_pos,HV217_01320,QLU70071.1,metA,271423,272353,pos,,homoserine O-succinyltransferase,,2.3.1.46,,COORDINATES: similar to AA sequence:RefSeq:WP_005132837.1
CDS_CP056460.1_272623_274225_pos,HV217_01325,QLU70072.1,aceB,272623,274225,pos,,malate synthase A,,2.3.3.9,,COORDINATES: similar to AA sequence:RefSeq:NP_463048.1
CDS_CP056460.1_274256_275561_pos,HV217_01330,QLU70073.1,aceA,274256,275561,pos,,isocitrate lyase,,4.1.3.1,,COORDINATES: similar to AA sequence:RefSeq:NP_463049.1
CDS_CP056460.1_275609_277349_pos,HV217_01335,QLU70074.1,aceK,275609,277349,pos,,bifunctional isocitrate dehydrogenase kinase/phosphatase,,2.7.11.5,,COORDINATES: similar to AA sequence:RefSeq:WP_014830258.1
CDS_CP056460.1_277854_278682_neg,HV217_01340,QLU70075.1,iclR,277854,278682,neg,,glyoxylate bypass operon transcriptional repressor IclR,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020079887.1
CDS_CP056460.1_278875_282559_pos,HV217_01345,QLU70076.1,metH,278875,282559,pos,,methionine synthase,,2.1.1.13,,COORDINATES: similar to AA sequence:RefSeq:YP_005224533.1
CDS_CP056460.1_282675_284307_pos,HV217_01350,QLU70077.1,,282675,284307,pos,,Na/Pi cotransporter family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_418444.1
CDS_CP056460.1_284402_284696_pos,HV217_01355,QLU70078.1,,284402,284696,pos,,type II toxin-antitoxin system CcdA family antitoxin,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008503412.1
CDS_CP056460.1_284695_284869_pos,HV217_01360,QLU70079.1,,284695,284869,pos,,CcdB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014068477.1
